FLIGHT_ID,ORIGIN_AIRPORT,DESTINATION_AIRPORT
501270,CLT,DFW
501271,OAK,LAX
501272,DSM,DTW
501273,OAK,BUR
501274,DEN,FSD
501275,MKG,ORD
501276,SDF,MDW
501277,MSP,MDW
501278,BFL,SFO
501279,LGA,MDW
501280,DAL,LBB
501281,JFK,SFO
501282,ATL,ORF
501283,ORD,DSM
501284,PHX,ABQ
501285,DAL,TUL
501286,JFK,FLL
501287,ATL,MIA
501288,BWI,BOS
501289,SFO,SAN
501290,BOS,IAD
501291,CLE,BOS
501292,OGG,OAK
501293,LAS,PHX
501294,RDU,ORD
501295,STL,OKC
501296,DEN,MSN
501297,JFK,SAN
501298,GEG,PHX
501299,OMA,SLC
501300,LAX,MCI
501301,LGA,DCA
501302,STL,DCA
501303,PHL,BOS
501304,DEN,IAH
501305,LAS,DFW
501306,SJC,SEA
501307,BNA,CLE
501308,BOS,JFK
501309,DEN,OKC
501310,SLC,PSP
501311,ATL,BDL
501312,ATL,HPN
501313,OAK,ONT
501314,LAW,DFW
501315,SAN,SFO
501316,BTM,SLC
501317,LGA,IAH
501318,BDL,CLT
501319,DEN,SAN
501320,MCI,ATL
501321,LAS,DAL
501322,MAF,DEN
501323,ABQ,SEA
501324,LAS,LAX
501325,MDW,DAL
501326,LAX,HOU
501327,BNA,LAX
501328,DFW,DEN
501329,MAF,DAL
501330,TPA,JFK
501331,MCI,IAH
501332,LFT,IAH
501333,MEM,ATL
501334,BOS,EWR
501335,SFO,JFK
501336,DTW,MSP
501337,MIA,ORD
501338,MCO,PVD
501339,MRY,LAX
501340,CVG,ATL
501341,DFW,STL
501342,SFO,LAX
501343,SLC,MSO
501344,SJC,MSP
501345,LAS,SDF
501346,ATL,OKC
501347,ORD,DCA
501348,DFW,BWI
501349,PSP,SLC
501350,ONT,MDW
501351,PHX,OKC
501352,SJC,LAX
501353,MLI,ATL
501354,SEA,SMF
501355,DAB,ATL
501356,SAN,ATL
501357,SFO,SNA
501358,ATL,DHN
501359,SEA,ORD
501360,SFO,ORD
501361,DTW,TYS
501362,MDW,MCI
501363,CMH,DEN
501364,PHX,OKC
501365,TLH,ATL
501366,HNL,ITO
501367,BOS,SLC
501368,PVD,FLL
501369,SMF,LAX
501370,DFW,AUS
501371,PHX,ABQ
501372,PHL,BNA
501373,AUS,DAL
501374,CVG,ATL
501375,LAS,SEA
501376,PBI,DFW
501377,JFK,CLE
501378,IAH,EWR
501379,ORD,MCI
501380,OGG,HNL
501381,DEN,HOU
501382,SFO,ONT
501383,ORD,EVV
501384,ORD,EAU
501385,LAX,LAS
501386,MCO,EWR
501387,HNL,LAX
501388,FLL,DCA
501389,AVL,ORD
501390,DFW,TUS
501391,MCO,DFW
501392,LAX,MRY
501393,PWM,BWI
501394,ONT,PDX
501395,CLT,LGA
501396,FLL,TPA
501397,DFW,MIA
501398,ATL,TUL
501399,DAY,DEN
501400,MDW,MSP
501401,AMA,DAL
501402,ORD,MEM
501403,PHX,MSP
501404,LAX,HNL
501405,ECP,BWI
501406,ATL,MSP
501407,LGA,DEN
501408,ORD,IAD
501409,ATL,SYR
501410,JFK,MIA
501411,ABR,MSP
501412,SAN,AUS
501413,ATL,ORF
501414,ATL,PHL
501415,JFK,RDU
501416,BOI,DEN
501417,TPA,PIT
501418,LAX,DFW
501419,ORD,BDL
501420,MSN,ORD
501421,IND,ORD
501422,HNL,OGG
501423,IAH,ORD
501424,BWI,SDF
501425,MCO,MKE
501426,PHL,ATL
501427,SLC,DFW
501428,ECP,ATL
501429,BUF,JFK
501430,SFO,LAX
501431,ATL,RIC
501432,ORD,FLL
501433,IAH,DCA
501434,MGM,DFW
501435,LIH,HNL
501436,PHX,OAK
501437,SMF,LAS
501438,DAL,LGA
501439,MDW,TUS
501440,ORD,LGA
501441,BTR,ATL
501442,IAH,LAS
501443,LGA,ORD
501444,FAT,SFO
501445,SLC,TUS
501446,SMF,LAX
501447,FLL,BWI
501448,ATL,BOS
501449,IAH,JAX
501450,CMH,DFW
501451,PHX,SAT
501452,EWR,JAX
501453,CVG,EWR
501454,ORD,ATL
501455,CVG,DFW
501456,LAS,LAX
501457,FLL,MDW
501458,MAF,IAH
501459,AVL,ATL
501460,TPA,IAD
501461,SFO,LAS
501462,MSP,GEG
501463,BNA,ATL
501464,PHX,SEA
501465,LSE,ORD
501466,LAS,PDX
501467,LGA,FLL
501468,ORD,DTW
501469,CMH,TPA
501470,BNA,MCI
501471,CLT,MSP
501472,DEN,SLC
501473,DCA,DFW
501474,TUS,DFW
501475,IAD,ATL
501476,RDM,DEN
501477,IAD,PDX
501478,BNA,RDU
501479,TPA,LGA
501480,SMF,DFW
501481,MSY,IAH
501482,BRO,DFW
501483,BWI,BOS
501484,MSP,PSP
501485,EWR,SFO
501486,DFW,JAN
501487,MHT,BWI
501488,CMH,ATL
501489,EWR,MSP
501490,BOS,BWI
501491,ORD,PAH
501492,DAL,ELP
501493,BUR,OAK
501494,IAH,ATL
501495,ORD,TTN
501496,IAH,DFW
501497,DFW,LAS
501498,ROC,DTW
501499,OAK,HOU
501500,SFO,PHX
501501,ANC,ORD
501502,SDF,MCO
501503,MBS,DTW
501504,MSY,SAT
501505,CMH,ORD
501506,LGA,MSY
501507,DTW,GSO
501508,PHX,OAK
501509,ITO,HNL
501510,PHL,SLC
501511,SFO,LAX
501512,SLC,PDX
501513,DEN,MCO
501514,MKE,EWR
501515,STL,BNA
501516,SYR,ORD
501517,MCO,ORD
501518,DEN,ATL
501519,IAH,AEX
501520,ORD,DCA
501521,ORD,GRB
501522,JFK,SYR
501523,BOS,SEA
501524,MCO,CLE
501525,MSP,SEA
501526,HOU,OKC
501527,ATL,CAK
501528,MOB,ORD
501529,BUF,DTW
501530,JAN,IAH
501531,DFW,SAN
501532,SAN,OAK
501533,CLT,MSP
501534,RDU,MIA
501535,BNA,MSP
501536,OGG,OAK
501537,SLC,MCI
501538,BOS,DCA
501539,BOS,LGA
501540,DEN,MKE
501541,LAX,SEA
501542,DTW,DCA
501543,BOS,DCA
501544,LAS,MSP
501545,FLL,JFK
501546,PHX,OGG
501547,SLC,MSP
501548,ORD,SFO
501549,JAN,ATL
501550,SFO,BOI
501551,PHX,SJC
501552,ORD,CLE
501553,BWI,BOS
501554,ATL,BDL
501555,BUR,PHX
501556,STL,FLL
501557,SFO,SNA
501558,CLT,PIT
501559,MKE,LAS
501560,DFW,CRP
501561,PDX,SMF
501562,CLT,SFO
501563,DTW,ATL
501564,BOS,JFK
501565,DFW,ATL
501566,SEA,HNL
501567,DEN,GTF
501568,DTW,PHL
501569,CLE,IAH
501570,LAX,SFO
501571,LAS,BUR
501572,LAS,JFK
501573,SLC,FAT
501574,MIA,ORD
501575,SLC,IDA
501576,IAH,HSV
501577,CLT,DTW
501578,ACY,MCO
501579,MKE,ORD
501580,SDF,EWR
501581,LIT,ATL
501582,PHX,SAN
501583,MSP,MKE
501584,IAH,LGA
501585,BOS,EWR
501586,MFE,IAH
501587,JFK,CHS
501588,ORD,MSP
501589,PHL,MIA
501590,IAH,ATL
501591,JFK,LAS
501592,PHL,BOS
501593,ACT,DFW
501594,MSP,SFO
501595,BOS,PDX
501596,CLL,IAH
501597,IAH,DSM
501598,JFK,HOU
501599,TPA,JFK
501600,LGA,DCA
501601,ABE,ATL
501602,DAL,HOU
501603,DAL,LAS
501604,ABQ,LAX
501605,BDL,EWR
501606,ORD,SAN
501607,DAL,HOU
501608,IAH,ORD
501609,BOS,AUS
501610,BIS,DEN
501611,RDU,CLT
501612,VLD,ATL
501613,TPA,RDU
501614,BOS,TPA
501615,BWI,DTW
501616,DEN,SJC
501617,SMF,LAS
501618,OKC,SLC
501619,MSP,SDF
501620,MHT,ATL
501621,SLC,TWF
501622,PDX,LAX
501623,SFO,DFW
501624,MKE,IAH
501625,MDW,SLC
501626,JFK,BOS
501627,PVD,MCO
501628,DAY,ATL
501629,ATL,IAH
501630,PHX,PHL
501631,BWI,DTW
501632,OAK,BUR
501633,LAS,MCI
501634,LAS,HOU
501635,CHS,ORD
501636,FSD,DEN
501637,LAS,LAX
501638,HNL,LIH
501639,MDW,RDU
501640,LAS,LGB
501641,SJC,BUR
501642,CVG,ORD
501643,LAX,FAT
501644,LAX,ORD
501645,OAK,LAX
501646,AUS,IAH
501647,OAK,KOA
501648,HNL,SFO
501649,LAS,HNL
501650,PHX,GJT
501651,LGA,PBI
501652,ORD,ICT
501653,OAK,SAN
501654,SEA,FLL
501655,TUS,IAH
501656,SEA,ATL
501657,STL,OMA
501658,LAS,OMA
501659,PHX,SFO
501660,TPA,SJU
501661,FCA,DEN
501662,PDX,CLT
501663,DEN,PHX
501664,DAL,OKC
501665,PIT,DFW
501666,SFO,STL
501667,SLC,RDM
501668,BOS,DCA
501669,LAS,SFO
501670,RSW,CLT
501671,IAH,BHM
501672,CAE,ATL
501673,TUL,STL
501674,HNL,SFO
501675,DTW,TPA
501676,VPS,ATL
501677,LAS,ICT
501678,SFO,PDX
501679,MIA,LAS
501680,PHX,LAX
501681,LIT,ORD
501682,CLE,MKE
501683,LIT,DAL
501684,LRD,DFW
501685,CLT,DTW
501686,ATL,HOU
501687,TPA,DTW
501688,CLT,DTW
501689,PHX,SLC
501690,PHX,SEA
501691,DEN,BWI
501692,IAH,LAS
501693,LGA,MCO
501694,MSP,CLE
501695,CVG,ORD
501696,MDW,DTW
501697,STL,MCO
501698,IAH,BWI
501699,SFO,MCO
501700,ATL,LAX
501701,BNA,ATL
501702,CLT,IAH
501703,PHX,SJC
501704,FWA,DFW
501705,MCO,ORD
501706,IAH,FLL
501707,PHL,MCO
501708,MSP,SBN
501709,BWI,GSP
501710,LGA,HOU
501711,MCI,PHX
501712,ORD,HPN
501713,FWA,ATL
501714,BWI,ALB
501715,SFO,MIA
501716,BHM,DAL
501717,DFW,AUS
501718,FLL,DTW
501719,SEA,LAS
501720,IAH,OKC
501721,DEN,SAN
501722,ATL,ORF
501723,SFO,BOI
501724,BWI,MCO
501725,MDW,ATL
501726,SRQ,ATL
501727,LAX,SEA
501728,CLT,DFW
501729,PHL,MCO
501730,BWI,PHX
501731,GCK,DFW
501732,SJU,JFK
501733,ORD,CHO
501734,LAS,SAN
501735,LAX,MSP
501736,LGA,CAE
501737,IAH,MFE
501738,PDX,ONT
501739,GUM,HNL
501740,DEN,HNL
501741,ORD,LEX
501742,DFW,MSP
501743,HOU,SAT
501744,MSP,CID
501745,ATL,MSP
501746,LCH,IAH
501747,LAX,SLC
501748,ATL,DCA
501749,ONT,SMF
501750,ORD,ORF
501751,ATL,TUL
501752,LBE,LAS
501753,ATL,DFW
501754,CMH,MSP
501755,IAH,FLL
501756,LAX,HNL
501757,SJC,ONT
501758,SNA,SFO
501759,LAS,RNO
501760,ATL,CSG
501761,ATW,MSP
501762,DFW,SFO
501763,SEA,HNL
501764,GPT,IAH
501765,JFK,SFO
501766,ORD,MBS
501767,DEN,BOS
501768,MSP,FSD
501769,DEN,MFR
501770,SBP,LAX
501771,ORD,CAK
501772,DEN,BOI
501773,PHX,SEA
501774,SJC,SLC
501775,IAH,MIA
501776,SAN,MSY
501777,OGG,HNL
501778,TUL,HOU
501779,OGG,HNL
501780,BOS,RDU
501781,DEN,AUS
501782,PDX,SMF
501783,ROC,CLT
501784,SEA,MSP
501785,IAH,JAX
501786,ATL,IAH
501787,DEN,AUS
501788,CMH,ATL
501789,BNA,DTW
501790,MSP,RIC
501791,TUL,ORD
501792,SLC,GTF
501793,STL,BWI
501794,MSY,DCA
501795,FLG,PHX
501796,DTW,SLC
501797,ATL,SGF
501798,PHX,SJC
501799,MSP,DEN
501800,ORD,MSP
501801,ORD,IAD
501802,HNL,LAX
501803,ORD,SFO
501804,COU,DFW
501805,DFW,PBI
501806,XNA,ORD
501807,BOS,BUF
501808,ATL,ORD
501809,LAS,SLC
501810,LAX,DTW
501811,AUS,ATL
501812,IAH,LAX
501813,CVG,MCO
501814,SMF,SNA
501815,MDW,LAS
501816,ITO,HNL
501817,SGU,SLC
501818,DTW,BOS
501819,SFO,LAS
501820,JFK,SFO
501821,PHL,PHX
501822,DFW,LAS
501823,LAS,MDW
501824,SJU,FLL
501825,ATL,EWR
501826,JFK,CMH
501827,CLT,PHL
501828,BMI,ORD
501829,ANC,FAI
501830,DAL,HOU
501831,ORD,DFW
501832,MDW,OMA
501833,CAK,DTW
501834,HOU,TPA
501835,MSY,MCO
501836,MLB,ATL
501837,FLL,SJU
501838,LGA,ORD
501839,DEN,SFO
501840,HPN,RSW
501841,LAX,ABQ
501842,OAK,LAS
501843,LAX,MRY
501844,SAN,SMF
501845,DFW,MIA
501846,ONT,SFO
501847,DEN,GJT
501848,SLC,MCI
501849,PDX,PSP
501850,MSY,BNA
501851,HOU,ELP
501852,HNL,OGG
501853,SEA,ANC
501854,DFW,LAX
501855,PHL,MIA
501856,ORD,GSP
501857,MSP,ABR
501858,PBI,DCA
501859,LAX,ORD
501860,OAK,LAX
501861,FLL,JFK
501862,ATL,BDL
501863,MDW,BNA
501864,ELP,PHX
501865,ATL,LGA
501866,MEM,DTW
501867,JAX,ATL
501868,DAL,OKC
501869,EVV,DTW
501870,ORD,JFK
501871,ATL,ECP
501872,RST,ORD
501873,ORD,SLC
501874,DEN,LAS
501875,BDL,EWR
501876,LAS,PHX
501877,TPA,IAH
501878,EWR,DEN
501879,DAL,SAT
501880,LAS,LAX
501881,PDX,ATL
501882,SFO,SNA
501883,PHX,DRO
501884,SFO,SEA
501885,ORD,SFO
501886,DAL,SFO
501887,MKE,ORD
501888,KOA,HNL
501889,MSP,CLE
501890,SFO,PHL
501891,BPT,DFW
501892,HOU,MSY
501893,ORD,SLC
501894,CLT,PIT
501895,SFO,ATL
501896,BWI,MSP
501897,ELM,ORD
501898,ECP,ATL
501899,MSY,CLT
501900,CLT,PIT
501901,DEN,LAS
501902,MSY,MKE
501903,PIH,SLC
501904,DEN,OKC
501905,SFO,DEN
501906,LAX,SFO
501907,LAX,DCA
501908,MIA,MSY
501909,MDW,FLL
501910,CVG,DFW
501911,TUS,DEN
501912,RIC,BOS
501913,DFW,SAN
501914,MSY,ATL
501915,MSP,CLE
501916,JFK,BUF
501917,MKE,TPA
501918,MIA,ATL
501919,MCI,HOU
501920,DEN,LAX
501921,LAS,JFK
501922,CVG,SEA
501923,CLE,CLT
501924,MSP,RSW
501925,SFO,JFK
501926,ATL,LEX
501927,SDF,BWI
501928,CVG,DEN
501929,SLC,BOI
501930,LAS,CMH
501931,HNL,LAX
501932,CLT,MCO
501933,IAH,GJT
501934,ATL,TRI
501935,SAT,ATL
501936,TUL,DEN
501937,LAX,SLC
501938,DFW,MSY
501939,DCA,BOS
501940,ATL,SYR
501941,ELP,ATL
501942,DTW,CID
501943,SAN,TUS
501944,DFW,CMI
501945,SAT,ATL
501946,SAT,DAL
501947,SFO,IAD
501948,MSY,ATL
501949,FLL,EWR
501950,LAX,AUS
501951,EWR,ATL
501952,LNK,ORD
501953,PBI,CLT
501954,ORD,IAH
501955,DFW,RNO
501956,PHX,CMH
501957,LAX,IAH
501958,ORD,DCA
501959,PIT,TPA
501960,STL,LGA
501961,DAL,DEN
501962,BOS,STL
501963,ATL,SAT
501964,ATL,BTR
501965,OAK,BUR
501966,ORD,MCO
501967,MSP,PIT
501968,IAH,DFW
501969,DFW,SPS
501970,DFW,RDU
501971,DCA,ATL
501972,DFW,OKC
501973,LAS,BOS
501974,MIA,MCO
501975,ELP,ATL
501976,DTW,ORD
501977,LGA,BOS
501978,ORD,LGA
501979,SLC,JFK
501980,TPA,JFK
501981,SEA,SFO
501982,SJU,EWR
501983,JFK,SLC
501984,ANC,ORD
501985,EWR,SDF
501986,SFO,ORD
501987,MSY,DCA
501988,DAY,EWR
501989,PDX,ORD
501990,SNA,SFO
501991,AEX,ATL
501992,ORD,DFW
501993,DAL,HOU
501994,LAS,SFO
501995,LGA,FLL
501996,DTW,MSN
501997,CMH,PHX
501998,DSM,MDW
501999,ANC,CDV
502000,BOS,LAX
502001,PHX,JFK
502002,DTW,PHX
502003,IND,IAH
502004,ATL,BWI
502005,CLE,MCO
502006,ORD,CRW
502007,TPA,ORD
502008,EWR,MHT
502009,FLL,DTW
502010,IAH,ATL
502011,DCA,DEN
502012,HNL,OGG
502013,SJU,ATL
502014,BNA,DFW
502015,HOU,AUS
502016,ORD,MCO
502017,IAH,BOS
502018,JFK,MIA
502019,CHS,ATL
502020,SAN,DEN
502021,MLI,DFW
502022,PNS,ATL
502023,SJC,HNL
502024,HOU,HRL
502025,ATL,EWR
502026,ORD,SUX
502027,TPA,EWR
502028,CMH,EWR
502029,IAH,ATL
502030,ORD,LAS
502031,DFW,SJU
502032,TPA,BDL
502033,SFO,ATL
502034,PVD,MCO
502035,MCI,DCA
502036,CLE,DFW
502037,DTW,GRR
502038,DFW,DTW
502039,IAH,LIT
502040,SMF,LAX
502041,SEA,GEG
502042,LAX,SLC
502043,PHL,ORD
502044,MSP,ATL
502045,PHX,TPA
502046,JFK,SEA
502047,OGG,KOA
502048,MIA,MCO
502049,ATL,LAX
502050,IAH,TPA
502051,ORD,GRB
502052,IAH,EWR
502053,DCA,BOS
502054,RIC,BOS
502055,BWI,DEN
502056,ATL,FLL
502057,LAS,SAN
502058,DTW,DEN
502059,IAH,HOB
502060,PBI,IAH
502061,LAX,DFW
502062,MCO,IAH
502063,ORD,DEN
502064,CLT,SFO
502065,SFO,SNA
502066,CHS,IAH
502067,MSP,STL
502068,BWI,BOS
502069,ATL,DAB
502070,DTW,MCI
502071,CLE,LAS
502072,SJC,LAX
502073,PHX,SLC
502074,STL,SAN
502075,MIA,LAX
502076,HOU,DAL
502077,FAT,DEN
502078,SFO,HNL
502079,SLC,SGU
502080,LAX,EWR
502081,DEN,FLL
502082,ATL,MOB
502083,PHX,BWI
502084,EWR,DEN
502085,JFK,DFW
502086,MIA,LGA
502087,SLC,BUR
502088,JFK,LAX
502089,PHX,SMF
502090,PDX,LAS
502091,DEN,CVG
502092,SEA,LAX
502093,BOS,PHX
502094,ATL,MDT
502095,FLL,ACY
502096,LAX,AUS
502097,RIC,ATL
502098,ACY,MCO
502099,ORD,MKE
502100,EVV,ATL
502101,BWI,ABQ
502102,LAX,KOA
502103,BOI,SEA
502104,JLN,DFW
502105,DEN,MDW
502106,PHL,MDW
502107,DCA,JAX
502108,FLL,CLT
502109,ORD,SJC
502110,SLC,DFW
502111,RIC,LGA
502112,DFW,MCI
502113,MIA,PHL
502114,LAX,HNL
502115,DSM,ATL
502116,TUS,PHX
502117,KOA,HNL
502118,DEN,IAD
502119,DEN,HOU
502120,JFK,ATL
502121,MSP,IND
502122,SEA,SJC
502123,DAL,ELP
502124,PSP,PHX
502125,PIT,DEN
502126,SAT,SLC
502127,IAH,BRO
502128,TPA,SJU
502129,JFK,CHS
502130,DCA,CLT
502131,DTW,ORD
502132,LAS,LAX
502133,ATL,ORF
502134,IAH,LBB
502135,LAS,SJC
502136,ORD,SFO
502137,IAH,SDF
502138,DEN,SGF
502139,SAN,DEN
502140,ATL,OKC
502141,DSM,ATL
502142,ORD,LGA
502143,PBI,JFK
502144,MCO,DTW
502145,BWI,ORD
502146,SFO,BUR
502147,ATL,JAX
502148,ATL,EVV
502149,CMH,ORD
502150,TPA,LAS
502151,ORF,EWR
502152,MSP,ATL
502153,ANC,SEA
502154,IAH,PIT
502155,PHX,PHL
502156,MCI,SAN
502157,JFK,SJU
502158,IAH,MAF
502159,ATW,DTW
502160,LAX,EWR
502161,DCA,ATL
502162,SEA,LAX
502163,SEA,JNU
502164,CLE,DTW
502165,PHX,OKC
502166,DAL,AMA
502167,MCI,DEN
502168,BOS,DTW
502169,DTW,ALB
502170,ORF,ATL
502171,JFK,BTV
502172,ORD,MCI
502173,DFW,MIA
502174,BDL,BWI
502175,ORD,MSP
502176,EWR,MCO
502177,EWR,SFO
502178,PDX,LAX
502179,LGA,ATL
502180,BWI,RDU
502181,OMA,ATL
502182,EWR,DFW
502183,ONT,PHX
502184,SFO,PHX
502185,ATL,DFW
502186,SAN,LAX
502187,DTW,ELM
502188,MCO,DEN
502189,MDW,CMH
502190,MCI,HOU
502191,LAX,IAH
502192,BWI,TPA
502193,SEA,PHL
502194,PHX,OMA
502195,JAX,CLT
502196,ATL,GNV
502197,LGA,IAH
502198,DFW,AUS
502199,PDX,LAX
502200,DFW,SPS
502201,PHX,ABQ
502202,EWR,MCO
502203,LAX,JFK
502204,FLL,LGA
502205,SEA,OGG
502206,CLT,DFW
502207,FSD,DEN
502208,LAS,PHX
502209,SYR,ORD
502210,EWR,IND
502211,TUS,ORD
502212,MDW,DAL
502213,LAX,PDX
502214,OAK,BOS
502215,PHX,LAX
502216,HOU,DAL
502217,SLC,JAC
502218,GRK,ATL
502219,PIA,ORD
502220,DFW,LIT
502221,MSP,BOS
502222,DFW,LAS
502223,PBI,BOS
502224,PHX,SEA
502225,PHX,ELP
502226,SLC,DEN
502227,DFW,SNA
502228,MSP,SLC
502229,BOS,DEN
502230,JFK,SJU
502231,LAX,DAL
502232,DEN,IAH
502233,ATL,MCO
502234,MSP,ORD
502235,MHT,BWI
502236,DEN,ORD
502237,JFK,LAX
502238,PHX,ORD
502239,HPN,ATL
502240,MIA,LAX
502241,MEM,MSP
502242,OKC,SLC
502243,BUR,SJC
502244,LAX,ORD
502245,DCA,JAX
502246,PHX,ANC
502247,EWR,JAX
502248,ORD,LAS
502249,MCO,BUF
502250,LCH,DFW
502251,ATL,TYS
502252,LGA,ATL
502253,BOS,MIA
502254,ADQ,ANC
502255,MSY,IAH
502256,DEN,SFO
502257,DEN,ORD
502258,OAK,PHX
502259,DEN,IND
502260,MYR,PBG
502261,MCO,ATL
502262,SLC,LGB
502263,MCO,DCA
502264,SJC,HNL
502265,LAX,ABQ
502266,BIL,DEN
502267,BNA,BOS
502268,ORD,DAY
502269,HIB,INL
502270,SEA,SMF
502271,DAL,LGA
502272,MCI,DTW
502273,MCO,BUF
502274,IAH,CLT
502275,LGA,MCO
502276,ATL,MYR
502277,AUS,DFW
502278,SFO,ORD
502279,ATL,MKE
502280,MSP,ATL
502281,LAX,JFK
502282,MOB,ORD
502283,DCA,DAL
502284,LAX,DCA
502285,SAN,DFW
502286,AVP,ATL
502287,DTW,FLL
502288,JFK,JAX
502289,RDM,LAX
502290,ORD,EVV
502291,LGA,DEN
502292,TPA,CLT
502293,PDX,HNL
502294,ORD,LGA
502295,ONT,SLC
502296,SMF,DEN
502297,PIT,DFW
502298,FAR,ORD
502299,RSW,MSP
502300,HNL,LIH
502301,LGA,RIC
502302,ATL,TPA
502303,CLT,SFO
502304,DCA,DTW
502305,SJC,LAX
502306,BWI,HOU
502307,RSW,MDW
502308,DCA,ORD
502309,DEN,SAT
502310,ORD,MSN
502311,SMF,PHX
502312,BHM,ATL
502313,MHT,MCO
502314,DFW,LAS
502315,MSP,ORD
502316,CLE,DFW
502317,SLC,PHX
502318,JFK,TPA
502319,LAX,EWR
502320,ORD,XNA
502321,RSW,ATL
502322,STL,LGA
502323,ATL,HOU
502324,BUR,SEA
502325,SEA,ANC
502326,ATL,BOS
502327,LGA,BOS
502328,SEA,SLC
502329,JFK,SAN
502330,IAH,CRP
502331,LGB,JFK
502332,SBA,LAX
502333,ORD,BOS
502334,FWA,DTW
502335,ORD,MCI
502336,OAK,BUR
502337,CLT,FLL
502338,HOU,ABQ
502339,MSP,LAS
502340,ATL,SHV
502341,CHS,ORD
502342,SLC,PHX
502343,SLC,PDX
502344,SAT,DEN
502345,LAX,MSP
502346,MCO,RIC
502347,SLC,LWS
502348,SFO,CLT
502349,LAX,MDW
502350,PHL,LAS
502351,DFW,FLL
502352,TPA,MIA
502353,BIL,DEN
502354,SFO,SEA
502355,DFW,PHX
502356,ATL,RSW
502357,PHX,BUR
502358,LAS,ONT
502359,HSV,ORD
502360,RDU,PHL
502361,CLE,SEA
502362,OAK,BUR
502363,CLT,PHL
502364,DFW,MIA
502365,ORD,PDX
502366,SAT,DAL
502367,FLL,IAH
502368,EWR,MCO
502369,ORD,ELM
502370,BQN,EWR
502371,PVD,MCO
502372,ATL,TLH
502373,BNA,CHS
502374,OMA,DTW
502375,MCO,MIA
502376,ORD,EWR
502377,CVG,RSW
502378,ORD,IAD
502379,DEN,OMA
502380,DCA,CLT
502381,ORD,LGA
502382,SLC,BOI
502383,CLE,MCO
502384,SFO,PSP
502385,MIA,ORD
502386,BOS,MDW
502387,ATL,MSP
502388,SMF,DEN
502389,JFK,MCO
502390,CRW,DFW
502391,ATL,DFW
502392,BOS,ATL
502393,IND,ORD
502394,ATL,SAT
502395,DCA,FLL
502396,SFO,SNA
502397,LGA,DTW
502398,LGA,MCO
502399,DTW,CHS
502400,MSP,ICT
502401,ATL,IAD
502402,TPA,PHL
502403,FLG,PHX
502404,SEA,ORD
502405,DAL,STL
502406,CLL,DFW
502407,DCA,ORD
502408,ORD,DFW
502409,ORD,LGA
502410,ORD,RDU
502411,SLC,LAX
502412,MCO,DEN
502413,JFK,LAX
502414,SAV,ATL
502415,SEA,BOS
502416,MSN,ORD
502417,DCA,TPA
502418,SMF,BUR
502419,BWI,CMH
502420,ORD,BOI
502421,SFO,DAL
502422,LAS,BUF
502423,DCA,MSP
502424,PHX,DEN
502425,SAT,PHX
502426,LAS,MDW
502427,ATL,LGA
502428,MCO,ATL
502429,SAN,HNL
502430,LAS,BUF
502431,PHX,PDX
502432,DSM,DEN
502433,CPR,SLC
502434,EWR,SFO
502435,LAS,ONT
502436,ORD,SAN
502437,MCO,DTW
502438,FAR,ORD
502439,SJU,MCO
502440,FAI,SEA
502441,DFW,ATL
502442,RIC,BOS
502443,ORD,PIA
502444,IAH,SAN
502445,BOS,PHL
502446,EWR,DFW
502447,ANC,SEA
502448,CLE,BNA
502449,LGA,IAH
502450,PIA,DTW
502451,BOS,ATL
502452,MKE,MCO
502453,SAN,PHX
502454,DFW,DCA
502455,DFW,JAN
502456,LAX,ORD
502457,HNL,KOA
502458,LAS,ATL
502459,DFW,CLT
502460,STT,SJU
502461,ORD,MCI
502462,SAN,SJC
502463,PHX,BUR
502464,SJC,SNA
502465,ORD,DAY
502466,DEN,ORD
502467,LGA,DFW
502468,CPR,DEN
502469,DEN,SLC
502470,LAS,DFW
502471,BOS,BWI
502472,ATL,MSP
502473,BWI,PHX
502474,OGG,HNL
502475,DFW,LAS
502476,SEA,SNA
502477,SFO,SEA
502478,FLL,LGA
502479,PSP,SEA
502480,FLL,JFK
502481,SFO,LAX
502482,DFW,EWR
502483,SFO,SAN
502484,SLC,MSP
502485,LEX,DFW
502486,IAH,SLC
502487,BUR,SMF
502488,DTW,APN
502489,SLC,BZN
502490,SNA,SFO
502491,LGA,HOU
502492,SJT,DFW
502493,CMH,BNA
502494,CLT,BDL
502495,GNV,MIA
502496,ORD,MCI
502497,MKE,SEA
502498,SAV,ATL
502499,LAS,DEN
502500,SFO,PHX
502501,LGB,LAS
502502,MIA,DFW
502503,MFR,SFO
502504,LAS,SLC
502505,ORD,CMX
502506,OAK,ONT
502507,MDW,CLE
502508,SEA,SNA
502509,MSP,DTW
502510,ORD,PHL
502511,ATL,PBI
502512,DEN,ORD
502513,ORD,FNT
502514,IAH,GRK
502515,XNA,DFW
502516,ORD,ATL
502517,ORD,LGA
502518,DAB,ATL
502519,DFW,JAX
502520,MDW,MCI
502521,SAN,MCI
502522,BOS,SFO
502523,HPN,ATL
502524,SBN,ATL
502525,COS,DEN
502526,JFK,ORD
502527,ANC,SEA
502528,PHX,PSP
502529,PHL,CLT
502530,PIT,MDW
502531,SFO,MSP
502532,SMF,DEN
502533,MCO,ORD
502534,HNL,LIH
502535,SJU,MCO
502536,MSP,DFW
502537,BOS,LAS
502538,DFW,MSP
502539,LIT,ATL
502540,MCO,JFK
