FLIGHT_ID,ORIGIN_AIRPORT,DESTINATION_AIRPORT
303005,MDW,DAL
303006,OGG,HNL
303007,SEA,ORD
303008,HPN,TPA
303009,MCI,MDW
303010,FLL,JFK
303011,PHX,HNL
303012,ORD,GRR
303013,LGA,RIC
303014,ATL,TYS
303015,OGG,HNL
303016,SFO,DEN
303017,TUL,DEN
303018,GNV,ATL
303019,LAS,LAX
303020,STL,LGA
303021,DTW,DCA
303022,LBB,LAS
303023,IAH,SEA
303024,CVG,ORD
303025,MIA,MCO
303026,HOU,ATL
303027,LAX,SEA
303028,ATL,MIA
303029,MIA,IAH
303030,MSP,IND
303031,BOS,EWR
303032,ATL,CAE
303033,SFO,IAD
303034,SLC,LAS
303035,BUR,SJC
303036,TPA,DEN
303037,ASE,DEN
303038,ORD,MSN
303039,DAY,ORD
303040,SMF,SAN
303041,PHX,AUS
303042,PIT,TPA
303043,HOU,LAX
303044,LAS,SEA
303045,MCO,DTW
303046,IAH,TUL
303047,MDW,RSW
303048,SAT,LAX
303049,BOS,PDX
303050,BHM,ORD
303051,MCO,ATL
303052,PDX,EWR
303053,MHK,ORD
303054,MDW,BWI
303055,ORD,FLL
303056,LEX,ATL
303057,DEN,SFO
303058,HOU,BOS
303059,EWR,MCO
303060,BUF,TPA
303061,ATL,MSY
303062,ATL,VPS
303063,DFW,PNS
303064,ATL,MYR
303065,LGB,JFK
303066,ATL,LGA
303067,DFW,GGG
303068,TUL,PHX
303069,XNA,DFW
303070,BWI,PHX
303071,DEN,OMA
303072,ATL,MYR
303073,LAS,SEA
303074,GRK,ATL
303075,ORD,FSD
303076,CVG,LAS
303077,PHX,DRO
303078,LAX,HNL
303079,HOU,ATL
303080,DAL,AMA
303081,DEN,SAT
303082,MSP,IAD
303083,SEA,PDX
303084,PDX,ORD
303085,EWR,PHX
303086,ORD,MCO
303087,ATL,CMH
303088,ATL,OKC
303089,SAN,BNA
303090,ATL,BNA
303091,IAH,PHX
303092,ATL,PHF
303093,OGG,SFO
303094,ORD,LGA
303095,MCI,SEA
303096,JFK,SFO
303097,ATL,DFW
303098,ORD,FWA
303099,ONT,PHX
303100,SFO,MRY
303101,OGG,LAX
303102,PHX,TPA
303103,BOS,LGA
303104,TRI,ATL
303105,EWR,MDW
303106,TPA,MSP
303107,PDX,LAX
303108,MCO,MHT
303109,PHL,LAX
303110,ORD,ICT
303111,DFW,CRP
303112,DTW,LAS
303113,HOU,DEN
303114,MCI,DEN
303115,CLE,ORD
303116,PHL,DFW
303117,PHX,SJC
303118,DAL,LAS
303119,SJU,MCO
303120,ATL,MEM
303121,DTW,PWM
303122,SLC,COS
303123,DEN,IAH
303124,OGG,BLI
303125,ATL,STL
303126,PHL,ATL
303127,DCA,RSW
303128,DFW,MIA
303129,EWR,BOS
303130,DEN,FAT
303131,ATL,STL
303132,CLT,PBI
303133,MAF,LAS
303134,ORD,BMI
303135,SMF,BUR
303136,ORD,LAS
303137,SAN,MSP
303138,SEA,DFW
303139,DFW,LGA
303140,LGA,MIA
303141,MHT,EWR
303142,OMA,LAS
303143,MIA,TPA
303144,SFO,SBA
303145,LAX,IAH
303146,SAV,BOS
303147,SFO,JFK
303148,ORD,PHX
303149,MCO,IND
303150,BUR,SLC
303151,LAX,DFW
303152,BMI,ORD
303153,SAN,DEN
303154,DCA,DTW
303155,CMH,EWR
303156,BNA,DFW
303157,LAS,JFK
303158,EWR,HNL
303159,SEA,SNA
303160,FAT,PHX
303161,ISP,FLL
303162,LAS,SLC
303163,MSP,BOS
303164,CMH,LAS
303165,PHX,HOU
303166,ICT,DEN
303167,ATL,CAE
303168,ATL,EWR
303169,ATL,RSW
303170,BFL,PHX
303171,SNA,ORD
303172,PHX,SAN
303173,DEN,PSP
303174,CLT,DFW
303175,DTW,BUF
303176,CMH,MCO
303177,STL,MDW
303178,DCA,ATL
303179,LFT,ATL
303180,SJU,JFK
303181,ATL,EWR
303182,DCA,DTW
303183,MCO,MDW
303184,BDL,ATL
303185,KOA,HNL
303186,AUS,LGB
303187,DAL,FLL
303188,ATL,ECP
303189,MDW,MSP
303190,GEG,DEN
303191,SAN,LAX
303192,JFK,RSW
303193,SFO,EUG
303194,DEN,BUR
303195,STL,LGA
303196,CLT,MCO
303197,PHX,SNA
303198,JFK,SJU
303199,WRG,PSG
303200,MSP,IAH
303201,ORD,CLE
303202,SNA,ORD
303203,HNL,OGG
303204,BUR,JFK
303205,OAJ,ATL
303206,DCA,IAH
303207,LGA,MIA
303208,ORD,MDT
303209,SFO,DEN
303210,ATL,CVG
303211,OAK,SAN
303212,GTF,SLC
303213,LGA,FLL
303214,IAD,DEN
303215,MIA,BOS
303216,FLL,JFK
303217,MCI,MKE
303218,MSP,MKE
303219,DFW,OAK
303220,ONT,SMF
303221,ATL,STL
303222,ABQ,ORD
303223,AUS,ATL
303224,TPA,BWI
303225,MDW,ROC
303226,LAS,LAX
303227,ATL,PHF
303228,PNS,DFW
303229,JFK,LAX
303230,MKE,DEN
303231,HOU,ATL
303232,IAH,SJU
303233,GRB,MSP
303234,LAX,EWR
303235,CLE,MKE
303236,PIT,DFW
303237,DTW,TUL
303238,DTW,PIA
303239,RDM,SLC
303240,ATL,CHS
303241,PBI,LGA
303242,SLC,PSC
303243,CLT,MIA
303244,PHX,SMF
303245,LAS,LAX
303246,SAT,ORD
303247,SNA,SEA
303248,SLC,BTM
303249,LAN,ORD
303250,BOS,ORD
303251,CLT,LGA
303252,DFW,TUS
303253,ORD,DFW
303254,IAH,HSV
303255,LAS,ATL
303256,IAH,MAF
303257,CLE,DFW
303258,MSP,BOS
303259,CLT,BWI
303260,SAN,SFO
303261,OTH,SFO
303262,SAN,OAK
303263,MCO,DEN
303264,LAX,SFO
303265,SEA,DEN
303266,PSP,SEA
303267,DEN,HOU
303268,PHX,ABQ
303269,IAH,ORD
303270,SJC,PHX
303271,SEA,PSP
303272,FLL,IAG
303273,MCO,MDW
303274,OMA,IAH
303275,BOS,EWR
303276,MIA,MCO
303277,JFK,LAX
303278,LAX,HNL
303279,XNA,ORD
303280,CLE,MDW
303281,DFW,ASE
303282,LGA,DAY
303283,HOU,STL
303284,ORD,SNA
303285,SMF,LAS
303286,CAK,ATL
303287,BOS,JFK
303288,LGA,MSP
303289,PHX,GJT
303290,JAN,DFW
303291,SJU,FLL
303292,DFW,LIT
303293,HNL,KOA
303294,LAX,IAD
303295,MCI,DEN
303296,ATL,GSO
303297,MSP,BOS
303298,IND,DFW
303299,HRL,IAH
303300,MLI,ORD
303301,PNS,ATL
303302,IAH,ICT
303303,XNA,DFW
303304,CLT,PHX
303305,DAL,MAF
303306,CVG,ORD
303307,ATL,SFO
303308,ATL,FLL
303309,GSO,ATL
303310,PHL,TPA
303311,LGA,DTW
303312,IAH,MLU
303313,SLC,CVG
303314,LAS,IAH
303315,ATL,PBI
303316,FLL,CVG
303317,IAH,ORD
303318,RSW,DFW
303319,LAX,SBA
303320,MCO,PVD
303321,OAK,LAS
303322,FLL,PHL
303323,ALB,ATL
303324,MSN,ORD
303325,IAH,JAN
303326,EWR,PBI
303327,JFK,BUF
303328,CLT,PHL
303329,MSP,PHX
303330,TPA,ATL
303331,IAH,CLE
303332,TPA,DFW
303333,MCI,MSP
303334,CLT,MCO
303335,EVV,DTW
303336,RSW,ORD
303337,DAY,ATL
303338,DTW,ORD
303339,LGA,SRQ
303340,ATL,CAE
303341,DFW,OKC
303342,PHX,LAX
303343,DFW,OKC
303344,ATL,JFK
303345,IAH,LFT
303346,PSP,DEN
303347,MSP,FLL
303348,OAK,LAS
303349,SNA,DFW
303350,JFK,AUS
303351,LAX,PHX
303352,HOU,MDW
303353,ATL,HPN
303354,MSY,DCA
303355,DFW,SEA
303356,ATL,RSW
303357,ORD,MSP
303358,CLE,FLL
303359,IAH,XNA
303360,EWR,CVG
303361,ABQ,DFW
303362,TPA,LBE
303363,DFW,AUS
303364,ATL,MIA
303365,SNA,DFW
303366,RDU,DFW
303367,ORD,JAX
303368,ATL,CHS
303369,ATL,EYW
303370,SAN,PHX
303371,EWR,CHS
303372,STL,SFO
303373,LAX,DFW
303374,DEN,SEA
303375,SFO,LAX
303376,JFK,SEA
303377,OAK,LAX
303378,FWA,ORD
303379,SBN,DTW
303380,ATL,PHL
303381,MIA,LGA
303382,SLC,DFW
303383,ATL,DAY
303384,ORD,CLE
303385,DEN,MAF
303386,DTW,BWI
303387,MSP,CLT
303388,ANC,MSP
303389,PHX,SBA
303390,CHS,DTW
303391,DEN,SAN
303392,LAX,DFW
303393,MAF,IAH
303394,DEN,SFO
303395,CLE,CLT
303396,CVG,ORD
303397,LAS,DEN
303398,BNA,LAX
303399,MCO,DTW
303400,MCO,DFW
303401,MSP,ATL
303402,KOA,HNL
303403,DAL,DCA
303404,LAS,SFO
303405,SAN,HNL
303406,PDX,SJC
303407,IAD,CLE
303408,ORD,CID
303409,ORD,FAR
303410,BWI,ATL
303411,ATL,SFO
303412,SEA,ANC
303413,STL,TPA
303414,MCI,LAS
303415,DCA,ATL
303416,HNL,ITO
303417,JFK,SFO
303418,LAX,SEA
303419,MIA,MSP
303420,PIT,ATL
303421,CVG,DEN
303422,LGA,MSY
303423,DCA,MCO
303424,ORD,LEX
303425,PHX,MIA
303426,DEN,JMS
303427,FLL,ATL
303428,MDW,LAS
303429,DFW,LAX
303430,DFW,ATL
303431,ATL,PBI
303432,LGA,BNA
303433,BOI,LAX
303434,SEA,GEG
303435,SMF,SLC
303436,LAS,DFW
303437,VPS,ATL
303438,GRB,DTW
303439,SNA,SMF
303440,LAX,OAK
303441,EWR,MCO
303442,SLC,DFW
303443,DTW,DEN
303444,IAH,TPA
303445,DFW,BNA
303446,LGA,DTW
303447,DFW,RSW
303448,BUF,LAS
303449,BLI,HNL
303450,MCO,JFK
303451,MCO,PVD
303452,IAH,CMH
303453,VLD,ATL
303454,ROA,ORD
303455,RIC,ATL
303456,ORD,LAS
303457,BWI,STL
303458,SPS,DFW
303459,ALB,MDW
303460,LIT,ORD
303461,EWR,HNL
303462,RSW,IAH
303463,DAL,AUS
303464,MYR,FLL
303465,CLL,IAH
303466,CLT,MSP
303467,DFW,SFO
303468,BNA,MSP
303469,ORD,DFW
303470,DFW,GSP
303471,SJU,JFK
303472,DTW,EWR
303473,FLL,BNA
303474,MCI,SAN
303475,DEN,LAR
303476,CWA,ORD
303477,PHL,ATL
303478,PHL,MCO
303479,LAX,TUS
303480,PHX,ORD
303481,CLT,ORD
303482,ORD,GSP
303483,DFW,PIT
303484,JAX,BWI
303485,MSP,ORD
303486,PHL,CLT
303487,LGA,PBI
303488,TPA,CLE
303489,ORD,IAD
303490,ATL,IND
303491,ATL,LGA
303492,HNL,SJC
303493,PHX,ONT
303494,DSM,DFW
303495,ATL,DCA
303496,JFK,CMH
303497,ORD,BUF
303498,LGA,DEN
303499,ATL,BDL
303500,ATL,PHL
303501,SJC,ONT
303502,CLT,FLL
303503,SAN,SFO
303504,ORD,MCO
303505,FWA,ORD
303506,EWR,SFO
303507,MCO,LBE
303508,STL,RSW
303509,PIT,CLT
303510,CLT,BUF
303511,FSD,DFW
303512,SFO,HNL
303513,PHX,SAN
303514,MSP,DCA
303515,ATL,JFK
303516,ECP,ATL
303517,ORD,PIT
303518,DFW,ATL
303519,RSW,DFW
303520,PIT,ATL
303521,SAT,DFW
303522,ATL,LGA
303523,MSY,ATL
303524,CMH,DEN
303525,ABQ,DFW
303526,MCO,ATL
303527,SFO,LAX
303528,MIA,DEN
303529,GPT,IAH
303530,LAX,EWR
303531,SLC,SGU
303532,DEN,SAN
303533,LAX,PHX
303534,HOU,ECP
303535,ATL,DCA
303536,ORD,BNA
303537,LBB,DAL
303538,BUF,JFK
303539,ATL,SAT
303540,PWM,EWR
303541,BWI,BNA
303542,OAK,BUR
303543,SEA,IAH
303544,CVG,MIA
303545,SLC,LAX
303546,RSW,ATL
303547,LAX,SFO
303548,OMA,ORD
303549,SBA,SFO
303550,ATL,IAD
303551,ANC,PHX
303552,OGG,HNL
303553,PHX,DFW
303554,SFO,LAX
303555,LIT,DAL
303556,DCA,ATL
303557,ABQ,MDW
303558,DFW,CMH
303559,LAX,ATL
303560,LGA,MIA
303561,FLL,ATL
303562,MCO,DFW
303563,SMF,LGB
303564,ATL,IAD
303565,MSP,CLT
303566,IDA,SLC
303567,ATL,CAE
303568,SEA,SFO
303569,HNL,KOA
303570,DTW,ORF
303571,HRL,HOU
303572,ORD,HPN
303573,LAX,CLD
303574,BUR,SLC
303575,MCO,MDT
303576,TUL,DAL
303577,SFO,ORD
303578,PHX,LAS
303579,OAK,LAX
303580,ORD,FLL
303581,ATL,PHL
303582,ATL,HOU
303583,PBI,ATL
303584,ORD,MBS
303585,ORD,BIS
303586,SFO,LAS
303587,PDX,SMF
303588,ORD,MOB
303589,HOU,LAX
303590,ORD,STL
303591,CLT,BNA
303592,AUS,SLC
303593,DAY,ORD
303594,BWI,DTW
303595,DTW,ORD
303596,TPA,DEN
303597,MSY,PHX
303598,LAX,CLD
303599,ATL,MSN
303600,LAS,RNO
303601,PHX,LAS
303602,HLN,SLC
303603,CLT,JFK
303604,ATL,PHF
303605,LAS,SNA
303606,ATL,LAX
303607,MSY,HOU
303608,ATL,CHA
303609,BOS,ORD
303610,DFW,TPA
303611,MCO,BUF
303612,ORD,PHL
303613,ATL,PHX
303614,MCO,ATL
303615,LAS,SFO
303616,SLC,IDA
303617,ORD,PIA
303618,JFK,SLC
303619,AUS,IAH
303620,ASE,ORD
303621,BUF,DTW
303622,TPA,ATL
303623,PHX,SAN
303624,AUS,ORD
303625,BUR,PHX
303626,ATL,MLB
303627,MCO,RDU
303628,CLT,DCA
303629,TLH,MIA
303630,SNA,PDX
303631,DFW,SGF
303632,MCI,ABQ
303633,ANC,SEA
303634,MCO,CMH
303635,ATL,DCA
303636,RDU,MDW
303637,GJT,PHX
303638,MIA,BOS
303639,DFW,SFO
303640,CLE,MKE
303641,STL,IAH
303642,LAX,BWI
303643,OAK,LAX
303644,TPA,BUF
303645,PSP,DFW
303646,FLL,CLT
303647,CDV,YAK
303648,SMF,PDX
303649,IAH,SAT
303650,DEN,MCI
303651,OKC,HOU
303652,PHL,MCO
303653,HOU,MSY
303654,PSP,PDX
303655,TPA,IAH
303656,MCO,SAN
303657,FLL,PHL
303658,SFO,ATL
303659,OMA,PHX
303660,EWR,SEA
303661,STL,HOU
303662,IAD,TPA
303663,CMH,ORD
303664,SMF,LAX
303665,MKE,ORD
303666,DFW,PBI
303667,DFW,SFO
303668,PHX,PDX
303669,SEA,DEN
303670,PHL,ORD
303671,JFK,FLL
303672,ORD,PBI
303673,ATL,FLL
303674,MEM,ATL
303675,BUF,ORD
303676,LAN,DTW
303677,IAH,DFW
303678,COS,SEA
303679,SEA,SFO
303680,GTF,SLC
303681,SLC,DEN
303682,BOS,HOU
303683,ATL,TUL
303684,LGA,MKE
303685,DEN,DTW
303686,MEM,ATL
303687,CAK,ATL
303688,LAX,SAN
303689,ATL,SJU
303690,PHX,SJC
303691,SJC,PHX
303692,JFK,LAX
303693,DFW,MIA
303694,TPA,MSY
303695,BUF,ATL
303696,SAN,DFW
303697,CLE,ATL
303698,EWR,ORD
303699,FLL,JAX
303700,SAN,BWI
303701,ORD,IND
303702,DTW,JAX
303703,CMH,ORD
303704,ORD,GRR
303705,ROC,EWR
303706,LAS,MCI
303707,MCI,CVG
303708,MKE,MCO
303709,ATL,BHM
303710,ELP,LAS
303711,LAS,MSP
303712,OGG,LIH
303713,LGA,MSP
303714,SFO,DFW
303715,DFW,DEN
303716,SDF,MCO
303717,RSW,PHL
303718,SEA,LAX
303719,MSP,IMT
303720,DTW,SBN
303721,SAN,LAX
303722,MIA,LAX
303723,LAX,MIA
303724,FLL,BWI
303725,AEX,ATL
303726,JFK,PBI
303727,LAX,JFK
303728,EWR,ATL
303729,MCI,DFW
303730,ATL,CHS
303731,DFW,LAX
303732,MIA,STT
303733,PHL,LAX
303734,EWR,MKE
303735,MDW,RSW
303736,DEN,LBB
303737,SEA,BLI
303738,DFW,CLT
303739,CAK,ATL
303740,ATL,DCA
303741,ELP,DAL
303742,CNY,SLC
303743,ATL,GPT
303744,PDX,LAX
303745,ORD,ATL
303746,OMA,ATL
303747,ASE,DEN
303748,EUG,SFO
303749,PBI,EWR
303750,DFW,HNL
303751,MDW,DCA
303752,SBA,SFO
303753,MSP,PDX
303754,DCA,DFW
303755,BUR,SFO
303756,DFW,LGA
303757,DFW,OMA
303758,SAT,ELP
303759,DFW,GPT
303760,TPA,LGA
303761,RSW,CLT
303762,BOI,LAS
303763,PHX,SFO
303764,TUL,IAH
303765,MCO,LAX
303766,LAS,LAX
303767,JFK,SFO
303768,PHL,PHX
303769,BOS,LAX
303770,HSV,ATL
303771,ORD,CLT
303772,SLC,SAN
303773,PHL,MCO
303774,MSY,DCA
303775,LAX,MIA
303776,EWR,ATL
303777,PSP,SLC
303778,STL,DFW
303779,ATL,SLC
303780,SYR,ATL
303781,DAL,DEN
303782,SMF,SAN
303783,LAS,SFO
303784,ATL,HSV
303785,ALB,DTW
303786,ORD,MEM
303787,MCO,DFW
303788,PHX,LAX
303789,AUS,HOU
303790,DTW,BOS
303791,DTW,MSN
303792,PDX,MSP
303793,BOS,ATL
303794,MIA,ORD
303795,BOS,JFK
303796,SAN,OAK
303797,HOU,ATL
303798,SMF,HNL
303799,FLL,EWR
303800,SFO,ORD
303801,MEM,ORD
303802,IAH,MAF
303803,EWR,LAS
303804,IAH,FLL
303805,DCA,JFK
303806,BWI,PHX
303807,SRQ,EWR
303808,ABI,DFW
303809,PVD,ORD
303810,HOU,BOS
303811,CRP,DFW
303812,ORD,SFO
303813,LAX,JFK
303814,PIT,MDW
303815,MSP,MIA
303816,ATL,LAS
303817,MSY,SLC
303818,LAX,SEA
303819,IAH,JAN
303820,PHX,ORD
303821,CLE,MDW
303822,ORD,MIA
303823,AZO,MSP
303824,JFK,DCA
303825,MEM,ORD
303826,SAN,PHX
303827,MKE,ATL
303828,MIA,RDU
303829,IAH,CHS
303830,SMF,PHX
303831,MSP,PHX
303832,STL,FLL
303833,PHX,BFL
303834,EWR,STL
303835,LAS,BUR
303836,RDU,LGA
303837,RSW,EWR
303838,LIH,PHX
303839,LIT,DEN
303840,MSP,RDU
303841,ATL,IND
303842,ATL,SAT
303843,LAX,OAK
303844,LGA,DAL
303845,BWI,IND
303846,PHX,HNL
303847,DTW,IAH
303848,PHX,MCO
303849,JFK,SJU
303850,DFW,SJU
303851,ORD,SGF
303852,CLT,BWI
303853,BWI,JAX
303854,PHL,ATL
303855,BWI,RDU
303856,CVG,EWR
303857,ORF,MCO
303858,MCO,CMH
303859,RDU,DFW
303860,FLL,MCO
303861,RDU,LGA
303862,ABQ,SLC
303863,IAH,BTR
303864,ATL,SAT
303865,BNA,JFK
303866,TPA,LGA
303867,IAD,SAN
303868,JAN,IAH
303869,TUS,DFW
303870,MDW,MHT
303871,SNA,SJC
303872,HOU,DAL
303873,DTW,LAS
303874,DEN,EWR
303875,SLC,LAX
303876,LAX,MSY
303877,ATL,PBI
303878,IAD,LAX
303879,SJC,SLC
303880,SMF,SAN
303881,JFK,LAX
303882,DEN,ATL
303883,PHL,CLT
303884,HOU,DAL
303885,DEN,CLT
303886,ATL,SDF
303887,MCO,JFK
303888,LAX,PDX
303889,MDW,STL
303890,MDW,DTW
303891,DCA,CAK
303892,SNA,SFO
303893,IAH,ORD
303894,BWI,PHX
303895,ORD,XNA
303896,IAH,PIT
303897,RSW,MSP
303898,ATL,MSY
303899,DEN,DSM
303900,MSP,MSN
303901,ATL,DFW
303902,SAT,IAH
303903,DEN,PSC
303904,LAS,ATL
303905,KOA,HNL
303906,SBN,ATL
303907,PHX,DRO
303908,PHL,MSP
303909,OGG,SAN
303910,JAX,FLL
303911,MCO,MCI
303912,ORD,SJU
303913,PBI,BOS
303914,BHM,ATL
303915,MIA,BOS
303916,DEN,ICT
303917,MYR,ATL
303918,AUS,PHX
303919,DTW,MIA
303920,IAH,MLU
303921,PHL,MIA
303922,JAN,ATL
303923,SLC,DFW
303924,ATL,MLU
303925,CLE,LGA
303926,SJU,BWI
303927,MSP,DEN
303928,LAX,SLC
303929,DEN,OMA
303930,CAE,ATL
303931,SJC,SNA
303932,MSP,MIA
303933,DEN,PDX
303934,IAH,OKC
303935,BDL,DFW
303936,SLC,MSY
303937,PIA,ORD
303938,RDM,SFO
303939,SEA,MIA
303940,FLL,ACY
303941,BNA,TPA
303942,PNS,IAH
303943,IND,ATL
303944,LAS,PDX
303945,LAS,LGB
303946,LAX,SAN
303947,SLC,LAS
303948,ACY,MCO
303949,CLE,MKE
303950,CLE,DTW
303951,ORD,DCA
303952,MSP,MSN
303953,DTW,PHL
303954,DAL,IAH
303955,SAN,DFW
303956,DEN,BIS
303957,DTW,EVV
303958,CAK,ORD
303959,TUL,MDW
303960,SHV,ATL
303961,JAX,ATL
303962,DEN,PUB
303963,EWR,EGE
303964,ORD,LSE
303965,IAH,LAS
303966,MDT,DTW
303967,ATL,BWI
303968,DEN,IAD
303969,MCI,IAH
303970,CMH,LGA
303971,ORD,DFW
303972,MDW,EWR
303973,HNL,ITO
303974,EWR,ATL
303975,MIA,SJU
303976,SEA,OGG
303977,SAT,DEN
303978,LAS,MSP
303979,JFK,MCO
303980,MIA,EWR
303981,DAL,DCA
303982,SNA,MSP
303983,OAK,SLC
303984,SNA,SMF
303985,IAH,DEN
303986,JFK,LAX
303987,MCO,JFK
303988,BWI,BOS
303989,ORD,SAV
303990,LIH,HNL
303991,ATL,MCO
303992,BDL,ATL
303993,ATL,DCA
303994,MSN,ORD
303995,CMH,ATL
303996,RSW,CLE
303997,SAN,BNA
303998,SAV,ORD
303999,GSO,ATL
304000,PIT,BWI
304001,PHX,SNA
304002,LGA,MIA
304003,SFO,ORD
304004,ITO,HNL
304005,LAX,JFK
304006,DFW,MCO
304007,DAY,DFW
304008,BNA,PIT
304009,CAK,DEN
304010,HNL,SJC
304011,ORD,CAK
304012,PHX,KOA
304013,ATL,PIT
304014,SFO,SBA
304015,IAH,GSP
304016,RSW,BOS
304017,DSM,DFW
304018,TUL,DFW
304019,SAN,LAS
304020,ORD,SGF
304021,ATL,MOB
304022,LGA,ORF
304023,FSD,DEN
304024,MSP,ORD
304025,BOS,RSW
304026,ORD,SGF
304027,DTW,ATL
304028,ATL,IAD
304029,LGA,BOS
304030,ATL,CVG
304031,SNA,PHX
304032,ATL,MDW
304033,MSP,IAH
304034,SLC,DEN
304035,FLL,CLE
304036,PHX,LAS
304037,SAT,LAX
304038,HNL,KOA
304039,BOS,IAD
304040,CLT,PIT
304041,CLT,BDL
304042,BWI,SAT
304043,DEN,PIT
304044,LGA,DFW
304045,DHN,ATL
304046,ILM,ATL
304047,DEN,CMH
304048,ANC,SEA
304049,CHS,IAH
304050,PHX,KOA
304051,HNL,ITO
304052,IAH,MSP
304053,ATL,CMH
304054,PHL,ATL
304055,RDU,BOS
304056,IAH,SNA
304057,ATL,DAB
304058,MDW,HOU
304059,EWR,BOS
304060,BNA,EWR
304061,AEX,DFW
304062,PHX,MIA
304063,TPA,PHL
304064,MDW,SLC
304065,DEN,BOS
304066,PDX,SLC
304067,ATL,LEX
304068,MDT,ORD
304069,ORD,SFO
304070,LGA,ATL
304071,DFW,SFO
304072,PIA,ORD
304073,STL,DEN
304074,FLL,TTN
304075,RSW,BOS
304076,DFW,SEA
304077,DEN,ATL
304078,LGB,LAS
304079,FLL,LGA
304080,SEA,SNA
304081,IAH,ICT
304082,MDW,CMH
304083,LAS,PHX
304084,CLT,DTW
304085,IAH,LAX
304086,DAL,MCO
304087,MIA,ATL
304088,OKC,ATL
304089,ORD,MLI
304090,OKC,DFW
304091,CLT,DTW
304092,COS,DEN
304093,DFW,LAX
304094,FLL,MSY
304095,IAH,LRD
304096,LGA,RSW
304097,AUS,DEN
304098,AUS,LAX
304099,ORD,OKC
304100,IAD,ORD
304101,HOU,MSY
304102,MCO,ACY
304103,LAS,ATL
304104,MKE,MCI
304105,ATL,GPT
304106,MSY,IAH
304107,LFT,IAH
304108,DFW,DEN
304109,STL,LAS
304110,SLC,TUS
304111,DEN,BIS
304112,RSW,BOS
304113,ELP,DAL
304114,SHV,DFW
304115,BWI,RDU
304116,TPA,CMH
304117,MCO,IAH
304118,ORD,MDT
304119,AUS,ATL
304120,LAS,CMH
304121,LAX,SLC
304122,SFO,ORD
304123,DCA,IND
304124,CAE,ATL
304125,BOS,DCA
304126,DAL,LAS
304127,LAS,LAX
304128,SLC,PHX
304129,CLT,ORD
304130,BWI,ISP
304131,SEA,SNA
304132,MSP,LAS
304133,IAD,MCO
304134,DCA,LGA
304135,ORD,PIT
304136,CLE,FLL
304137,SFO,SNA
304138,ICT,DFW
304139,TPA,STL
304140,SFO,TUS
304141,HOU,ELP
304142,ATL,FLL
304143,ORD,CVG
304144,ATL,VLD
304145,DEN,SLC
304146,TPA,AUS
304147,TPA,LGA
304148,DAL,MCI
304149,IAH,GSP
304150,ALB,ORD
304151,PHX,LAX
304152,LAS,IND
304153,CMX,ORD
304154,MFR,SFO
304155,RKS,DEN
304156,IAH,TYR
304157,ABQ,PHX
304158,MSP,LAS
304159,LGB,LAS
304160,ATL,RIC
304161,MSP,CMH
304162,LRD,IAH
304163,SJU,MCO
304164,DFW,CMH
304165,FLL,BWI
304166,LAX,CLE
304167,PHX,MSP
304168,DFW,DCA
304169,SFO,PDX
304170,SLC,SNA
304171,MKE,SFO
304172,DEN,SBA
304173,DFW,GRK
304174,SEA,LIH
304175,CLT,BOS
304176,PDX,SFO
304177,LBE,FLL
304178,LAX,IAH
304179,GRK,DFW
304180,DEN,TPA
304181,MSY,ATL
304182,HLN,SLC
304183,ATL,ECP
304184,DEN,EUG
304185,PHX,GEG
304186,IND,JFK
304187,MSP,PHX
304188,MCO,LAX
304189,BUF,ATL
304190,JFK,SEA
304191,SLC,DFW
304192,BNA,ORD
304193,SBP,SFO
304194,JAX,IAH
304195,ORD,GRB
304196,AUS,DEN
304197,TUS,DEN
304198,LAX,LAS
304199,PHX,SFO
304200,MCO,BNA
304201,MOT,DEN
304202,RNO,LAX
304203,ORD,SEA
304204,LGA,CLT
304205,ORD,LIT
304206,DTW,MIA
304207,GRR,ORD
304208,DFW,FLL
304209,IAH,JAN
304210,ANC,SEA
304211,ORD,LSE
304212,LAS,MSP
304213,SYR,ORD
304214,AEX,ATL
304215,XNA,ATL
304216,JFK,BUF
304217,JFK,LGB
304218,DAL,ATL
304219,ITO,HNL
304220,IAH,CMH
304221,ANC,OTZ
304222,HOU,MDW
304223,BOS,LGA
304224,MSP,DFW
304225,SFO,IAH
304226,SFO,LAX
304227,MEI,DFW
304228,PHL,BOS
304229,CMH,ATL
304230,SAN,SEA
304231,CLT,MSP
304232,MCO,HOU
304233,FAR,ORD
304234,ORD,PHL
304235,PBI,EWR
304236,ORF,ATL
304237,IAH,ATL
304238,SFO,LAS
304239,LGA,DAY
304240,PHX,DFW
304241,PDX,SFO
304242,CLD,LAX
304243,BNA,IAH
304244,IAH,LCH
304245,BWI,BNA
304246,SAN,LAS
304247,MGM,ATL
304248,ORD,SNA
304249,BWI,CMH
304250,DAY,ORD
304251,DFW,ABI
304252,CID,MSP
304253,DAL,SNA
304254,LGA,TPA
304255,PDX,SEA
304256,JFK,RSW
304257,DAL,OAK
304258,MHT,ORD
304259,CLT,SYR
304260,CMH,MIA
304261,DAL,ABQ
304262,BOI,OAK
304263,LGA,IAH
304264,CLT,DFW
304265,TUL,DAL
304266,PHL,ATL
304267,RSW,BOS
304268,LGA,CLT
304269,ELP,LAX
304270,PHX,SMF
304271,EWR,PHX
304272,JFK,SFO
304273,MSY,BNA
304274,EUG,SFO
304275,ORD,OMA
