FLIGHT_ID,ORIGIN_AIRPORT,DESTINATION_AIRPORT
202925,DFW,CVG
202926,IAH,DAL
202927,ESC,DTW
202928,RSW,EWR
202929,DEN,COS
202930,FLL,PHX
202931,LAX,SJC
202932,DEN,SFO
202933,DFW,AUS
202934,MSP,PHL
202935,LAX,BNA
202936,EWR,ATL
202937,HNL,OGG
202938,LAX,SFO
202939,OGG,OAK
202940,ATL,DFW
202941,PBI,LGA
202942,SFO,DEN
202943,SFO,RDD
202944,BHM,DFW
202945,SMF,SFO
202946,PHX,DFW
202947,PIT,CLT
202948,SLC,BUR
202949,DEN,RNO
202950,CVG,LAX
202951,ORD,LGA
202952,PDX,ORD
202953,IAD,DEN
202954,HNL,OGG
202955,PBI,DCA
202956,MEM,MDW
202957,IAD,CAE
202958,BOS,EWR
202959,PSP,IAH
202960,HOU,DCA
202961,DEN,ONT
202962,CVG,GRR
202963,PHX,STL
202964,JFK,SEA
202965,ROC,EWR
202966,SMF,PHX
202967,ATL,DEN
202968,IAD,SAN
202969,PHX,ONT
202970,IAH,LIT
202971,DAL,HOU
202972,MSP,BOS
202973,LAS,MSP
202974,ATL,LAS
202975,DEN,BZN
202976,FLL,JFK
202977,HOU,EWR
202978,ATL,MKE
202979,CLL,DFW
202980,IAD,EWR
202981,DTW,MDW
202982,MIA,DFW
202983,SAN,PHX
202984,DEN,PHL
202985,SAN,PHX
202986,DEN,SDF
202987,MEI,PIB
202988,DAL,LGA
202989,OGG,ITO
202990,SMF,LAX
202991,IAH,LGA
202992,MIA,STT
202993,DAL,STL
202994,DTW,ATL
202995,MIA,ATL
202996,DEN,CLE
202997,SLC,OAK
202998,DCA,MSY
202999,ORD,SYR
203000,ORD,DTW
203001,JAC,DFW
203002,ATL,SRQ
203003,LAS,FLL
203004,DEN,SEA
203005,BOS,BWI
203006,SFO,BOS
203007,CLE,DFW
203008,SMF,ONT
203009,PHX,SBA
203010,BOS,CLT
203011,CLE,ORD
203012,PHL,SFO
203013,DEN,PHX
203014,CHS,ATL
203015,MSY,EWR
203016,IAH,SFO
203017,ORD,IAH
203018,EWR,FLL
203019,DEN,GRR
203020,MSP,EWR
203021,SEA,SLC
203022,HOU,ABQ
203023,ATL,LFT
203024,SCC,BRW
203025,SAN,LAX
203026,DTW,IAH
203027,DFW,PDX
203028,DFW,SAF
203029,ORD,DFW
203030,MDW,BNA
203031,MSP,TPA
203032,HOU,ATL
203033,DFW,STL
203034,FAR,MSP
203035,LGA,CLT
203036,ORD,PIT
203037,BDL,DCA
203038,SFO,SNA
203039,SFO,IAH
203040,FAR,ORD
203041,JFK,SEA
203042,LGA,FLL
203043,BWI,CLT
203044,DFW,DSM
203045,TUS,SFO
203046,SFO,RNO
203047,BOS,MCO
203048,SMF,SLC
203049,DEN,HYS
203050,LGA,CLE
203051,MCI,DTW
203052,LAS,SAN
203053,LAS,JFK
203054,MSP,LAX
203055,SJC,LAX
203056,ATL,VPS
203057,DEN,BUR
203058,LGA,MDW
203059,STL,ATL
203060,ORD,MKE
203061,IAH,LGA
203062,DEN,DAL
203063,LAX,DTW
203064,SLC,PSP
203065,SHV,ATL
203066,PHX,DFW
203067,IAH,PHX
203068,IAH,MIA
203069,CAK,ATL
203070,AUS,MDW
203071,EWR,MDW
203072,PHX,LAS
203073,ORD,LGA
203074,ORD,MKE
203075,LAS,LAX
203076,BDL,MIA
203077,DEN,PHX
203078,DCA,JFK
203079,TPA,MIA
203080,CLT,DEN
203081,LGA,ORD
203082,PHX,DFW
203083,ALB,MCO
203084,PNS,IAH
203085,JFK,ATL
203086,ATL,BHM
203087,PBI,JFK
203088,SYR,JFK
203089,BOS,PHL
203090,LAS,SAT
203091,TPA,ATL
203092,DFW,JFK
203093,LAS,SJC
203094,DEN,MSP
203095,BNA,DEN
203096,DAL,DCA
203097,ABE,DTW
203098,DFW,ATL
203099,OGG,DEN
203100,MSY,IAH
203101,SLC,MSP
203102,DCA,MDW
203103,CMH,TPA
203104,GEG,SEA
203105,SEA,SAN
203106,SEA,LAX
203107,DAY,LGA
203108,DTW,SBN
203109,MCO,SDF
203110,MOB,ATL
203111,CLT,FLL
203112,SFO,LAS
203113,ORD,HPN
203114,ATL,RIC
203115,MSP,STL
203116,IAG,MYR
203117,ATL,MSN
203118,IAD,DEN
203119,IAH,MFE
203120,BHM,ATL
203121,DEN,CLT
203122,GRB,ATL
203123,MCO,IAD
203124,LAX,ORD
203125,IAH,BHM
203126,MSP,ORD
203127,SUN,SFO
203128,CLT,DEN
203129,EWR,LAX
203130,EWR,LAX
203131,EWR,BOS
203132,PBI,CLT
203133,BOS,DCA
203134,MDW,DEN
203135,SEA,TPA
203136,DIK,MSP
203137,CMH,ORD
203138,ORD,GRB
203139,MCO,ORD
203140,BTR,ATL
203141,MCO,STL
203142,DCA,FLL
203143,MRY,LAX
203144,SJC,SAN
203145,ORD,ATL
203146,CMH,ORD
203147,MDW,DCA
203148,SAN,HOU
203149,DAL,MCI
203150,STT,MIA
203151,ATL,SLC
203152,DAL,TUL
203153,DTW,DEN
203154,RDU,ATL
203155,ATL,PHL
203156,SLC,BUR
203157,MIA,LGA
203158,ORF,MCO
203159,LAS,SNA
203160,LAS,PHX
203161,ATL,IND
203162,PHX,SNA
203163,HOU,DCA
203164,SBN,DTW
203165,DEN,MTJ
203166,CLT,SJU
203167,MCO,ORD
203168,DAL,MCI
203169,BWI,FLL
203170,RDU,LAX
203171,LIT,BWI
203172,ABQ,DAL
203173,LAX,ABQ
203174,RSW,EWR
203175,BUR,SJC
203176,MDW,CMH
203177,ABI,DFW
203178,BWI,DTW
203179,SFO,SBP
203180,IAH,MIA
203181,LIT,BWI
203182,ORD,DFW
203183,BOS,LGA
203184,ATL,DCA
203185,DAY,DTW
203186,ORD,CMH
203187,MSP,INL
203188,CLT,IAH
203189,DEN,SLC
203190,MCO,ATL
203191,DCA,ATL
203192,ATL,RIC
203193,GPT,IAH
203194,DEN,MIA
203195,BDL,ATL
203196,FLL,DFW
203197,MEM,DEN
203198,SAN,EWR
203199,DEN,SFO
203200,EWR,DTW
203201,DFW,TYR
203202,MIA,EYW
203203,OGG,HNL
203204,ORD,LAX
203205,BWI,ATL
203206,ATL,JAX
203207,IAD,LAX
203208,KOA,HNL
203209,IAH,SAT
203210,VPS,DFW
203211,TPA,JFK
203212,MKE,MSP
203213,ABQ,HOU
203214,PHX,SLC
203215,DFW,PHL
203216,DFW,PHX
203217,LGA,DCA
203218,DTW,TPA
203219,IAH,MCO
203220,MIA,ORF
203221,SEA,SJC
203222,OMA,IAH
203223,SFO,ASE
203224,ORD,RIC
203225,ONT,PHX
203226,BOS,DFW
203227,DEN,BNA
203228,TPA,CLT
203229,ATL,PHL
203230,JFK,BOS
203231,DEN,LIT
203232,DFW,CLE
203233,ONT,SFO
203234,YAK,JNU
203235,CLT,LAS
203236,ELP,DFW
203237,SEA,SFO
203238,LAX,SJC
203239,BQN,EWR
203240,JAC,DEN
203241,ATL,BMI
203242,DAL,SAT
203243,LGA,BNA
203244,HOU,LGA
203245,ATL,LGA
203246,DEN,BOI
203247,LGA,DEN
203248,ATL,LGA
203249,LAX,SJC
203250,DEN,IND
203251,PHL,ORD
203252,PHL,MSP
203253,LRD,DFW
203254,STL,BOS
203255,PHX,LAX
203256,LAS,DEN
203257,LAS,MIA
203258,DEN,TYS
203259,MIA,ORF
203260,BOS,DFW
203261,SBP,SFO
203262,IND,PHX
203263,SEA,OGG
203264,HNL,IAH
203265,MIA,SJU
203266,BOS,ORD
203267,PSP,LAX
203268,ATL,HSV
203269,ATL,ORD
203270,PBI,LGA
203271,SMF,PDX
203272,DFW,ORD
203273,ORF,ATL
203274,PNS,ATL
203275,CMH,BWI
203276,LAS,SNA
203277,BWI,DTW
203278,DEN,MCO
203279,MIA,TLH
203280,MDW,SEA
203281,BHM,LAS
203282,MSP,XNA
203283,LAX,ATL
203284,TUS,LAX
203285,MCO,JFK
203286,EVV,ATL
203287,DFW,LRD
203288,RNO,LAS
203289,TPA,ATL
203290,BOS,ORD
203291,LAX,SAT
203292,CLT,DFW
203293,MDW,MSY
203294,ATL,SFO
203295,LAS,MKE
203296,CLE,ORD
203297,MSP,CLE
203298,JFK,BUF
203299,HNL,ITO
203300,DTW,ALB
203301,DFW,LAX
203302,TPA,CMH
203303,TUS,IAH
203304,DFW,BWI
203305,BNA,FLL
203306,SAN,JFK
203307,MSP,IAD
203308,DFW,SLC
203309,ORD,MEM
203310,SAN,SJC
203311,MSP,BOI
203312,SLC,SMF
203313,DTW,MSP
203314,FLL,JFK
203315,CLT,RDU
203316,TUL,DAL
203317,CLE,ATL
203318,PHL,MIA
203319,ATL,MSP
203320,FLL,EWR
203321,DEN,DFW
203322,JAN,IAH
203323,SFO,LAX
203324,LAX,DFW
203325,MDW,DCA
203326,MCI,PHX
203327,MCO,BUF
203328,DAL,HOU
203329,JFK,BTV
203330,MEM,ATL
203331,SEA,OAK
203332,AUS,SFO
203333,SEA,PDX
203334,LAS,BOI
203335,SEA,OGG
203336,SFO,TUS
203337,IAH,PHX
203338,TPA,BDL
203339,PHX,LAX
203340,DAL,HOU
203341,FLL,SFO
203342,MFE,IAH
203343,LAX,CLD
203344,MIA,DFW
203345,DTW,SFO
203346,TPA,DAL
203347,LAX,MCO
203348,MCO,CLT
203349,ORD,CVG
203350,MDW,SFO
203351,DFW,EWR
203352,PHX,PDX
203353,PHL,MIA
203354,BUR,DEN
203355,DAL,AMA
203356,IAH,MLU
203357,DFW,VPS
203358,ATL,MLU
203359,MCI,MDW
203360,PHL,IAH
203361,DEN,BOS
203362,LAX,ABQ
203363,PHX,AUS
203364,BWI,PVD
203365,CAE,ATL
203366,MIA,LAX
203367,SEA,OAK
203368,SLC,DFW
203369,JFK,LAX
203370,MDW,DCA
203371,ATL,PBI
203372,DEN,ASE
203373,JFK,LAX
203374,ATL,RIC
203375,CVG,MIA
203376,DEN,PHX
203377,BWI,ATL
203378,DFW,LAX
203379,RSW,MDW
203380,ATL,MCO
203381,ICT,ORD
203382,SFO,ATL
203383,LAS,AUS
203384,DAL,MSY
203385,LGA,BTV
203386,LBB,DAL
203387,SFO,DCA
203388,GEG,PHX
203389,EWR,ATL
203390,LAS,SDF
203391,MSP,BIL
203392,ORD,FLL
203393,CLT,MSP
203394,LGA,GSO
203395,STL,PHX
203396,BUR,OAK
203397,DEN,MCO
203398,SYR,ORD
203399,SFO,LAX
203400,OGG,LAX
203401,ORD,MIA
203402,BUF,BOS
203403,SNA,PHX
203404,BTM,SLC
203405,DTW,RSW
203406,SFO,ATL
203407,ORD,FSD
203408,AUS,IAH
203409,PBI,ATL
203410,CLE,ORD
203411,PBI,ATL
203412,GRB,MSP
203413,JFK,SJU
203414,EVV,ATL
203415,MIA,PHL
203416,SAN,PHX
203417,KOA,OAK
203418,RSW,ORD
203419,RST,ORD
203420,HNL,LAX
203421,GNV,ATL
203422,ACV,SFO
203423,SFO,HNL
203424,SJU,FLL
203425,SFO,LAX
203426,IND,ORD
203427,DTW,EWR
203428,DCA,AUS
203429,EUG,DEN
203430,DEN,LFT
203431,DFW,ABQ
203432,SWF,MCO
203433,LAS,PHL
203434,MKE,DTW
203435,SAT,DTW
203436,MDW,LGA
203437,EWR,RSW
203438,ANC,BET
203439,MDW,ATL
203440,LGA,ATL
203441,ORD,SJU
203442,IAD,DEN
203443,JFK,BUF
203444,LFT,IAH
203445,DFW,LGA
203446,DEN,CID
203447,FLL,DFW
203448,IAH,ATL
203449,RIC,ATL
203450,AUS,LAX
203451,LGA,FLL
203452,EWR,LAX
203453,DEN,IAH
203454,ORD,OMA
203455,MCI,LAX
203456,ATL,LEX
203457,JNU,SIT
203458,OGG,HNL
203459,ONT,SMF
203460,TVC,DTW
203461,ORD,DFW
203462,MCI,IAH
203463,PHX,JFK
203464,DTW,ATL
203465,ATL,CHA
203466,DCA,PBI
203467,LAX,PHX
203468,PSC,SLC
203469,LAX,OAK
203470,DEN,AUS
203471,BWI,BOS
203472,MCI,MSP
203473,PHX,HNL
203474,IAH,SFO
203475,SMF,SLC
203476,BWI,RDU
203477,SFO,SEA
203478,LAS,LAX
203479,EWR,SNA
203480,TYS,IAH
203481,ORD,RIC
203482,DFW,PDX
203483,EWR,CLT
203484,KOA,SEA
203485,SLC,LAX
203486,SAV,ATL
203487,PHL,CLT
203488,DFW,IAH
203489,MDW,DAL
203490,BOS,MCO
203491,MCO,STL
203492,JFK,PBI
203493,SMF,LAX
203494,PHX,FLL
203495,LAX,SEA
203496,LAX,SLC
203497,ORD,MIA
203498,ABQ,DAL
203499,DTW,BNA
203500,MSP,SAN
203501,BOS,MCO
203502,LAS,RNO
203503,EWR,DFW
203504,ORD,ATL
203505,IAH,TUL
203506,ATL,ORD
203507,CLL,DFW
203508,MSN,MSP
203509,MIA,BWI
203510,ATL,MEM
203511,AMA,DFW
203512,PBI,EWR
203513,DFW,FLL
203514,ATL,MKE
203515,BOI,SFO
203516,SJU,CLT
203517,AEX,DFW
203518,DFW,MGM
203519,IAH,TUL
203520,DTW,EWR
203521,LAN,DTW
203522,PHL,ORD
203523,BDL,MCO
203524,DHN,ATL
203525,ATL,PHF
203526,BOS,RSW
203527,OAK,BUR
203528,JAX,ATL
203529,ORD,SJU
203530,BWI,JAX
203531,BWI,CLT
203532,LGA,SAV
203533,ATL,CLT
203534,JFK,LAX
203535,IND,ORD
203536,SDF,ORD
203537,SEA,HNL
203538,IAH,TPA
203539,SLC,SEA
203540,ORD,MDT
203541,LAX,ORD
203542,STL,EWR
203543,PDX,HNL
203544,RSW,MDW
203545,SAT,ORD
203546,IND,BWI
203547,ANC,ADQ
203548,DFW,LAS
203549,BMI,ORD
203550,FLL,LGA
203551,TPA,DTW
203552,CLE,DEN
203553,SFO,MRY
203554,BUR,OAK
203555,ORD,SDF
203556,DEN,ORD
203557,ORD,MSN
203558,MSN,ORD
203559,MCO,DAL
203560,DTW,LAS
203561,BWI,SLC
203562,DCA,BOS
203563,ONT,DFW
203564,PHL,CLT
203565,BWI,RSW
203566,SAN,SMF
203567,BHM,MIA
203568,BOS,STT
203569,ATL,MDT
203570,MLI,ATL
203571,ELP,DAL
203572,LGA,ATL
203573,KOA,HNL
203574,CLT,BDL
203575,DFW,AUS
203576,ATL,MCO
203577,SJC,SEA
203578,STT,ATL
203579,ORD,MLI
203580,MCO,RIC
203581,ATL,DTW
203582,ELM,DTW
203583,CMH,PHX
203584,CMH,EWR
203585,LAS,EWR
203586,DFW,PHX
203587,LRD,DFW
203588,SAN,LAX
203589,CLT,BOS
203590,SFO,ATL
203591,FLL,ATL
203592,JFK,TPA
203593,RAP,MSP
203594,DTW,MCO
203595,GCK,DFW
203596,PHX,DEN
203597,MOB,IAH
203598,SBN,ORD
203599,SEA,DCA
203600,ATL,ELP
203601,DTW,BDL
203602,SFO,JFK
203603,MCO,DCA
203604,PVD,DTW
203605,SLC,PIH
203606,SLC,DEN
203607,FLL,DEN
203608,IAH,AEX
203609,ORD,CMH
203610,ATL,PVD
203611,MCO,MCI
203612,STL,BNA
203613,SLC,COS
203614,SLC,TWF
203615,SFO,SLC
203616,BOS,SFO
203617,DEN,ATL
203618,MSP,FLL
203619,IAH,MAF
203620,KOA,PDX
203621,MSP,LAS
203622,ATL,CMH
203623,HSV,ATL
203624,IAH,CMH
203625,ATL,GSP
203626,LAX,JFK
203627,PHL,MDW
203628,XNA,ORD
203629,OMA,DEN
203630,ONT,SMF
203631,FAY,ATL
203632,SLC,SUN
203633,DFW,SFO
203634,ORD,SJU
203635,MIA,PNS
203636,TPA,DCA
203637,OGG,HNL
203638,DCA,CLE
203639,DFW,TYS
203640,JFK,MIA
203641,DFW,LAX
203642,DTW,MDT
203643,DEN,DCA
203644,MEI,PIB
203645,DTW,BTV
203646,CAE,LGA
203647,DAL,TUL
203648,DFW,SJT
203649,MSP,GRB
203650,DFW,ASE
203651,SAN,LAX
203652,MSP,IMT
203653,DCA,MKE
203654,JFK,SFO
203655,EWR,CHS
203656,HOU,DAL
203657,GEG,LAX
203658,BNA,BWI
203659,HOB,IAH
203660,MTJ,PHX
203661,GRB,ORD
203662,MIA,BOS
203663,LAX,ATL
203664,BOS,ATL
203665,MKE,ORD
203666,FLL,TPA
203667,PBI,EWR
203668,BOI,SLC
203669,ATL,CSG
203670,ATL,MDW
203671,PHL,DEN
203672,TRI,ATL
203673,ORD,MEM
203674,BWI,ATL
203675,DEN,OMA
203676,AUS,LAS
203677,IAH,SFO
203678,CLT,ATL
203679,OAK,SLC
203680,IAD,SFO
203681,IAD,SFO
203682,RDU,MDW
203683,GRB,ORD
203684,FLL,ATL
203685,TUS,IAH
203686,ATL,LIT
203687,MIA,DCA
203688,TTN,UST
203689,DEN,HOU
203690,IND,MCI
203691,PHX,IAH
203692,SJU,ORD
203693,DCA,BOS
203694,ATL,DTW
203695,PVD,ATL
203696,BUF,JFK
203697,DCA,CLT
203698,JFK,PBI
203699,JFK,SLC
203700,ORD,ATW
203701,CLE,DFW
203702,LAX,LAS
203703,ATL,SRQ
203704,ATL,JAX
203705,SGU,SLC
203706,ATL,HPN
203707,SNA,LAS
203708,DFW,AUS
203709,SJU,MCO
203710,LGA,ATL
203711,PHX,ONT
203712,DEN,SAN
203713,BWI,BOS
203714,SFO,LAX
203715,PDX,SJC
203716,LAX,JFK
203717,LAS,TUS
203718,BOS,BWI
203719,TPA,JFK
203720,MHT,MCO
203721,JFK,CLT
203722,GRK,IAH
203723,CLE,ATL
203724,BOS,LAX
203725,OGG,HNL
203726,COS,DEN
203727,MEM,EWR
203728,DFW,TPA
203729,ONT,OAK
203730,LGA,ORD
203731,EWR,PIT
203732,DEN,MKE
203733,SAN,SFO
203734,ATL,IAH
203735,BOS,MCO
203736,SAN,IAH
203737,LAS,PDX
203738,MCO,MEM
203739,PIT,DFW
203740,LAX,SAN
203741,SEA,EWR
203742,MSP,DEN
203743,MCI,ATL
203744,FLL,SFO
203745,STL,OMA
203746,ORD,PHL
203747,LAX,PHX
203748,MCO,IAH
203749,ORD,DFW
203750,MSP,MDW
203751,SJU,FLL
203752,IAH,MSY
203753,MFE,IAH
203754,ATL,CMH
203755,STL,LAX
203756,LAX,JFK
203757,TPA,DTW
203758,MFE,DFW
203759,HNL,SFO
203760,BNA,CLT
203761,ELP,DEN
203762,BOS,LGA
203763,SAN,LAX
203764,SLC,GCC
203765,LGA,CLE
203766,SYR,EWR
203767,SAV,IAH
203768,CVG,ATL
203769,SJC,LAX
203770,DTW,MSP
203771,CMH,DFW
203772,FAR,ORD
203773,LGA,DAL
203774,HNL,SEA
203775,LGA,ATL
203776,PHX,BWI
203777,ATL,MSY
203778,BWI,CMH
203779,BIS,DEN
203780,ORH,MCO
203781,DAY,EWR
203782,SFO,MSP
203783,LAS,OAK
203784,MCO,IAD
203785,SEA,PHX
203786,PHL,ORD
203787,PHX,LAS
203788,MCO,BUF
203789,LAS,BOS
203790,ATL,MIA
203791,ORD,LSE
203792,ATL,PHX
203793,IAD,BOS
203794,PHX,PHL
203795,SFO,FLL
203796,PHL,LAS
203797,BWI,MHT
203798,GPT,ATL
203799,MDW,ATL
203800,ATL,AEX
203801,CMH,TPA
203802,SJC,PHX
203803,MSN,DTW
203804,TUS,SAN
203805,DEN,PIT
203806,LGA,RDU
203807,SEA,LAX
203808,ATL,TLH
203809,ATL,SHV
203810,SAN,OAK
203811,PDX,PHX
203812,DCA,LAS
203813,SAN,SEA
203814,TUL,ORD
203815,LAX,RNO
203816,LGA,ORF
203817,SLC,BZN
203818,LAX,JFK
203819,SFO,FAT
203820,DFW,FLL
203821,IAH,IAD
203822,LAX,SFO
203823,BOS,SAN
203824,CRP,HOU
203825,MSP,RHI
203826,CMI,ORD
203827,DCA,CLT
203828,DAL,MDW
203829,MDW,BWI
203830,OAK,SNA
203831,JFK,BUF
203832,IAH,ATL
203833,SLC,LAX
203834,EWR,MCO
203835,TYS,DFW
203836,GTR,ATL
203837,DFW,LAX
203838,PHX,LAS
203839,SAN,SLC
203840,ABQ,SLC
203841,DEN,BDL
203842,LGA,BHM
203843,ATL,DFW
203844,CLE,DCA
203845,MSP,IAH
203846,IAH,DFW
203847,GSP,ATL
203848,ORD,IAH
203849,TPA,PHL
203850,CLE,TPA
203851,EWR,SFO
203852,LAX,SMF
203853,TPA,GRR
203854,ATL,JAX
203855,SFO,SEA
203856,ORD,ELM
203857,DFW,DEN
203858,LAS,GEG
203859,CLE,MDW
203860,EWR,CMH
203861,CVG,ORD
203862,COS,LAX
203863,DTW,CID
203864,MCI,DEN
203865,SAN,DFW
203866,ATL,PHL
203867,DCA,SEA
203868,RDU,LGA
203869,PHX,ELP
203870,OME,ANC
203871,CPR,DEN
203872,EWR,AUS
203873,ATL,LAX
203874,LAN,MSP
203875,ATL,ORD
203876,DFW,DEN
203877,BOS,MIA
203878,TPA,RDU
203879,SFO,ONT
203880,ORD,PIA
203881,SFO,PHX
203882,LAS,PHX
203883,PVD,ATL
203884,SAT,LAS
203885,DAL,LAS
203886,SEA,PHX
203887,DFW,SHV
203888,OGG,DFW
203889,ORD,BOS
203890,BNA,CVG
203891,STL,LGA
203892,DAL,IAH
203893,IND,CLT
203894,STL,ORD
203895,MSP,ORD
203896,DEN,ORD
203897,TPA,BWI
203898,LAX,SAN
203899,KOA,HNL
203900,ORD,LEX
203901,JFK,LAX
203902,DFW,MSY
203903,STL,PHX
203904,FWA,ORD
203905,DTW,RDU
203906,PHL,LAS
203907,ATL,PHL
203908,DEN,COS
203909,ORD,BNA
203910,CHS,DCA
203911,ISP,TPA
203912,DCA,MCO
203913,DEN,AUS
203914,DTW,MDW
203915,BWI,SLC
203916,SFO,ORD
203917,PDX,LAX
203918,SLC,COD
203919,BOI,OAK
203920,SJC,SEA
203921,LAX,OAK
203922,DTW,ATL
203923,PHX,YUM
203924,LAX,DFW
203925,MSP,DFW
203926,PHX,AUS
203927,MKE,SFO
203928,OMA,MDW
203929,CLT,ATL
203930,GSP,MDW
203931,SLC,SFO
203932,SFO,DTW
203933,IAH,EWR
203934,ORD,MIA
203935,IAH,CMH
203936,ATL,XNA
203937,PIT,ORD
203938,DEN,SLC
203939,DFW,DCA
203940,PHX,LAX
203941,PHL,ATL
203942,DFW,COU
203943,RST,MSP
203944,LGA,MCO
203945,MCI,DAL
203946,ATL,HPN
203947,ORD,SGF
203948,DAL,MSY
203949,MAF,HOU
203950,DEN,EWR
203951,EWR,BDL
203952,LAS,SJC
203953,IDA,SLC
203954,MEM,ORD
203955,HOU,MSY
203956,ORD,CLT
203957,DEN,SMF
203958,BDL,ORD
203959,TLH,ATL
203960,MCO,JFK
203961,TPA,CAK
203962,ORD,DFW
203963,MDW,SMF
203964,RSW,CMH
203965,LAX,ORD
203966,ATL,SAV
203967,ANC,SEA
203968,ABQ,HOU
203969,BWI,ATL
203970,DEN,DAL
203971,DAL,MCI
203972,LAS,ELP
203973,SFO,DEN
203974,DFW,ONT
203975,CLT,ATL
203976,MSP,CLT
203977,PHL,DFW
203978,MYR,ATL
203979,CLT,ORD
203980,STL,MCO
203981,COU,ORD
203982,ORD,PHX
203983,MSY,HOU
203984,IAH,XNA
203985,ORF,ATL
203986,IAH,CRP
203987,ATL,FSM
203988,DSM,DFW
203989,BDL,ORD
203990,DFW,RDU
203991,HOU,EWR
203992,CMH,MCO
203993,ORD,IAH
203994,BOS,MCI
203995,DSM,ORD
203996,MIA,ORD
203997,ICT,ATL
203998,DEN,LAX
203999,MIA,PHL
204000,LAX,IAD
204001,COS,ATL
204002,JFK,RDU
204003,MCO,DAY
204004,SAV,DFW
204005,BWI,RSW
204006,IAH,RDU
204007,SAV,ATL
204008,BOS,DCA
204009,HOU,DAL
204010,SLC,SAT
204011,MIA,EWR
204012,MFR,SLC
204013,MSP,ICT
204014,RDU,CLT
204015,DAB,ATL
204016,EWR,BNA
204017,MFR,SFO
204018,PDX,LAX
204019,TWF,SLC
204020,ORD,TVC
204021,SFO,ACV
204022,DFW,PBI
204023,ORD,IAD
204024,MDW,BNA
204025,HNL,SEA
204026,CVG,ORD
204027,SFO,EUG
204028,PHX,SEA
204029,ATL,LGA
204030,DEN,LAX
204031,PHX,EWR
204032,IND,ATL
204033,LAS,SEA
204034,SAN,DAL
204035,BOS,PHX
204036,EWR,TPA
204037,SJU,JFK
204038,LAX,SMF
204039,DFW,VPS
204040,LGA,ORD
204041,DFW,SGF
204042,DFW,XNA
204043,AEX,DFW
204044,STL,LAS
204045,LAS,STL
204046,DFW,TPA
204047,MSP,SLC
204048,DFW,DTW
204049,BOS,MSP
204050,DFW,ORF
204051,DFW,PHL
204052,SAN,SJC
204053,LGA,MIA
204054,FSM,DFW
204055,ORD,DEN
204056,PHL,MIA
204057,PLN,DTW
204058,JFK,FLL
204059,DEN,ASE
204060,DAL,OAK
204061,FAT,SEA
204062,BNA,DEN
204063,ECP,BNA
204064,ORD,DAY
204065,ANC,SEA
204066,MSP,MSO
204067,ATL,PHX
204068,JFK,ATL
204069,CLT,TPA
204070,DAY,DTW
204071,LAX,SBA
204072,OMA,DFW
204073,DEN,FAR
204074,EWR,ORF
204075,JFK,FLL
204076,MDW,PHX
204077,DFW,SHV
204078,CMI,ORD
204079,PDX,DFW
204080,DTW,DAY
204081,LAS,DEN
204082,OMA,DEN
204083,DFW,PNS
204084,ATL,EWR
204085,TPA,MIA
204086,FAR,MSP
204087,DEN,SAN
204088,TPA,CLT
204089,LGA,ORD
204090,BUR,OAK
204091,CLT,TPA
204092,AVP,ATL
204093,DAL,HOU
204094,OMA,PHX
204095,ORD,SJC
204096,SLC,SJC
204097,MCO,HOU
204098,ASE,IAH
204099,LAS,PHX
204100,HRL,HOU
204101,OKC,HOU
204102,ORD,SLC
204103,OAK,ABQ
204104,DTW,PHX
204105,LIH,HNL
204106,BWI,HOU
204107,SEA,PHX
204108,STL,LGA
204109,HNL,LIH
204110,BWI,AUS
204111,SFO,SBA
204112,ATL,BWI
204113,MIA,BWI
204114,EWR,BNA
204115,ATL,ORF
204116,LAX,PSP
204117,SEA,LAS
204118,EWR,PBI
204119,DAL,IAH
204120,TPA,EWR
204121,GRR,MSP
204122,DEN,PHL
204123,MSP,SFO
204124,DEN,SEA
204125,PHX,LAS
204126,CHA,ORD
204127,EWR,PWM
204128,EWR,ORD
204129,RIC,BOS
204130,GFK,MSP
204131,MKE,MCO
204132,LAS,ATL
204133,ISP,BWI
204134,CLT,LAX
204135,CMH,ATL
204136,MSP,BOI
204137,TPA,DTW
204138,MSP,ABR
204139,PHX,MDW
204140,SAT,IAH
204141,CAE,IAD
204142,BDL,TPA
204143,DEN,HOU
204144,CMH,ORD
204145,MCO,PHL
204146,IAH,SNA
204147,ATL,MCO
204148,LAS,PHX
204149,IAD,IAH
204150,CAK,TPA
204151,MSP,SAN
204152,LAX,KOA
204153,ORD,SAV
204154,PHX,SJC
204155,ACY,MCO
204156,ORD,CVG
204157,PHX,SAT
204158,EWR,CHS
204159,CAE,ATL
204160,TPA,FNT
204161,IAH,MFE
204162,LAS,DEN
204163,SFO,PDX
204164,PIT,IAD
204165,MCO,RDU
204166,DEN,IAH
204167,SMF,LAS
204168,CLE,FLL
204169,RIC,ATL
204170,EWR,CLT
204171,DTW,BWI
204172,EWR,FLL
204173,MAF,DFW
204174,DAL,LBB
204175,LAX,IAD
204176,DEN,ORD
204177,LGB,SLC
204178,CHS,ATL
204179,MCO,PHX
204180,LSE,ORD
204181,ABQ,ATL
204182,LAS,ATL
204183,ATL,DFW
204184,LAX,JFK
204185,DCA,ATL
204186,IAH,MAF
204187,ORD,DSM
204188,PHX,DEN
204189,BDL,BWI
204190,BWI,ATL
204191,DEN,GCC
204192,SNA,SMF
204193,ORD,DTW
204194,CVG,DFW
204195,LGA,DFW
204196,PBI,BWI
