MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
2,25,3,SLC,BTM,-5.0,28.0,358,0,2015
2,11,3,EWR,ATL,-3.0,17.0,746,0,2015
2,14,6,MCO,ALB,173.0,13.0,1073,1,2015
2,9,1,LAX,ORD,42.0,26.0,1744,1,2015
2,25,3,LGA,LIT,-12.0,19.0,1085,1,2015
2,4,3,CLT,DCA,-3.0,9.0,331,0,2015
2,10,2,RDU,LGA,40.0,33.0,431,1,2015
2,11,3,ATL,FAY,-1.0,15.0,331,0,2015
2,22,7,MGM,ATL,-2.0,9.0,147,0,2015
2,28,6,OAK,LAX,-5.0,12.0,337,0,2015
2,19,4,AUS,BOS,193.0,11.0,1698,1,2015
2,6,5,CLT,PVD,-9.0,15.0,683,0,2015
2,25,3,HOU,JAX,1.0,9.0,816,0,2015
2,22,7,TUL,ATL,2.0,34.0,674,1,2015
2,2,1,LAS,PHL,-1.0,18.0,2176,0,2015
2,16,1,SFO,CLE,2.0,13.0,2161,0,2015
2,20,5,MCO,LAX,-6.0,15.0,2218,0,2015
2,12,4,MDW,DAL,-3.0,17.0,793,0,2015
2,20,5,ATL,PNS,5.0,21.0,271,0,2015
2,4,3,PHL,DFW,0.0,30.0,1303,0,2015
2,7,6,OGG,HNL,-7.0,16.0,100,0,2015
2,26,4,ATL,IAH,58.0,14.0,689,1,2015
2,3,2,GRR,CVG,-4.0,25.0,268,0,2015
2,11,3,GEG,PHX,-11.0,18.0,1020,0,2015
2,19,4,ASE,DFW,5.0,11.0,701,0,2015
2,10,2,ORD,LGA,0.0,19.0,733,0,2015
2,10,2,SMF,LAS,-1.0,7.0,397,0,2015
2,26,4,ORD,ATL,74.0,52.0,606,1,2015
2,6,5,DEN,GUC,-5.0,8.0,152,0,2015
2,25,3,GNV,ATL,-6.0,10.0,300,0,2015
2,6,5,ATL,BMI,-3.0,12.0,533,0,2015
2,26,4,SMF,LAX,87.0,12.0,373,1,2015
2,27,5,PHX,MDW,0.0,8.0,1444,0,2015
2,5,4,DFW,ATL,8.0,82.0,731,1,2015
2,22,7,DFW,MSP,15.0,40.0,852,1,2015
2,16,1,SEA,DTW,4.0,12.0,1927,0,2015
2,18,3,SLC,LAS,0.0,16.0,368,0,2015
2,25,3,LIT,LAS,-1.0,26.0,1294,0,2015
2,8,7,DEN,LAS,-7.0,9.0,628,0,2015
2,15,7,MCI,ORD,-9.0,13.0,403,0,2015
2,4,3,DFW,FLL,5.0,11.0,1119,0,2015
2,26,4,OMA,MDW,59.0,10.0,423,1,2015
2,18,3,ORD,SUX,20.0,23.0,436,1,2015
2,12,4,LAS,SJC,-5.0,13.0,386,0,2015
2,1,7,ATL,MIA,0.0,16.0,594,0,2015
2,18,3,MSP,RHI,-11.0,12.0,190,0,2015
2,16,1,LAX,LAS,-3.0,12.0,236,0,2015
2,13,5,ATL,SNA,-1.0,23.0,1919,0,2015
2,3,2,MSP,RDU,9.0,36.0,980,1,2015
2,4,3,SGF,ATL,-3.0,13.0,563,0,2015
2,7,6,CLT,DCA,-5.0,17.0,331,0,2015
2,6,5,LAX,IAD,-9.0,15.0,2288,0,2015
2,15,7,ATL,MCI,-3.0,12.0,692,0,2015
2,26,4,ONT,LAS,113.0,9.0,197,1,2015
2,10,2,DEN,IAD,6.0,53.0,1452,1,2015
2,24,2,RAP,DEN,-7.0,13.0,300,0,2015
2,14,6,DFW,MCO,-2.0,20.0,985,0,2015
2,7,6,TYS,DFW,11.0,11.0,772,0,2015
2,26,4,DEN,FCA,50.0,29.0,752,1,2015
2,8,7,SEA,GEG,-3.0,13.0,224,0,2015
2,7,6,SJC,LAX,1.0,8.0,308,0,2015
2,20,5,PBI,LGA,6.0,10.0,1035,1,2015
2,4,3,RDU,FLL,-2.0,13.0,680,0,2015
2,21,6,MCO,PIT,-1.0,8.0,834,0,2015
2,11,3,ATL,BDL,-3.0,10.0,859,0,2015
2,10,2,ATL,SHV,0.0,13.0,551,0,2015
2,23,1,ONT,SEA,2.0,15.0,956,0,2015
2,27,5,LIT,DTW,-7.0,12.0,705,0,2015
2,22,7,ORD,PHL,3.0,18.0,678,0,2015
2,27,5,SEA,DEN,12.0,13.0,1024,0,2015
2,5,4,TPA,PHX,-6.0,18.0,1788,0,2015
2,23,1,GRR,ORD,19.0,10.0,137,0,2015
2,28,6,MCI,PHX,18.0,13.0,1044,1,2015
2,10,2,RSW,BOS,-3.0,15.0,1249,0,2015
2,10,2,IAH,LAS,1.0,12.0,1222,0,2015
2,28,6,JFK,MIA,-4.0,56.0,1089,1,2015
2,28,6,MCO,PVD,4.0,21.0,1072,0,2015
2,16,1,PHL,ATL,-5.0,17.0,666,0,2015
2,27,5,PDX,TUS,-5.0,24.0,1119,0,2015
2,18,3,ASE,LAX,-8.0,13.0,737,0,2015
2,7,6,MDW,EWR,-1.0,12.0,711,0,2015
2,20,5,BFL,IAH,1.0,21.0,1428,0,2015
2,1,7,DFW,DEN,-7.0,11.0,641,0,2015
2,8,7,LAS,LGB,-6.0,18.0,231,0,2015
2,9,1,CVG,LAS,-8.0,34.0,1678,1,2015
2,7,6,ATL,SJU,-7.0,13.0,1547,0,2015
2,6,5,ANC,SEA,-3.0,9.0,1448,0,2015
2,15,7,MEM,IAH,8.0,14.0,468,0,2015
2,9,1,SJC,JFK,44.0,23.0,2569,1,2015
2,4,3,DTW,GRR,117.0,28.0,120,1,2015
2,15,7,CMH,JFK,223.0,17.0,483,1,2015
2,14,6,LAX,PDX,-6.0,13.0,834,0,2015
2,13,5,DSM,DTW,-5.0,6.0,534,0,2015
2,1,7,BLI,OGG,-2.0,9.0,2681,1,2015
2,19,4,FLL,IAG,-7.0,19.0,1176,1,2015
2,13,5,LAS,DFW,-11.0,16.0,1055,0,2015
2,3,2,SMF,ATL,0.0,13.0,2092,0,2015
2,1,7,DFW,ORD,-4.0,10.0,802,0,2015
2,7,6,IAH,DTW,12.0,12.0,1075,0,2015
2,24,2,EWR,JAX,40.0,51.0,820,1,2015
2,7,6,SJC,SLC,1.0,15.0,584,0,2015
2,1,7,BWI,MCI,1.0,12.0,967,0,2015
2,13,5,OGG,LIH,9.0,7.0,201,1,2015
2,22,7,PSP,PDX,0.0,7.0,873,0,2015
2,11,3,ORD,ICT,202.0,24.0,588,1,2015
2,4,3,CLT,TPA,-6.0,13.0,507,0,2015
2,7,6,MSP,PHX,8.0,14.0,1276,0,2015
2,4,3,SFO,CLT,-8.0,15.0,2296,0,2015
2,6,5,STC,ORD,-1.0,21.0,394,0,2015
2,22,7,MDW,SDF,5.0,11.0,271,0,2015
2,7,6,BOS,MIA,0.0,17.0,1258,0,2015
2,4,3,PHX,LAX,-4.0,18.0,370,0,2015
2,3,2,MSY,BWI,68.0,6.0,998,1,2015
2,26,4,EWR,MSP,-4.0,63.0,1008,1,2015
2,15,7,DEN,IAD,-1.0,30.0,1452,0,2015
2,12,4,WRG,PSG,-12.0,6.0,31,0,2015
2,15,7,LAX,OKC,-2.0,20.0,1187,0,2015
2,25,3,EWR,SAN,-1.0,10.0,2425,0,2015
2,7,6,CLE,ORD,6.0,19.0,315,0,2015
2,28,6,TPA,CLT,-1.0,15.0,507,0,2015
2,14,6,BNA,SAT,-4.0,8.0,822,0,2015
2,2,1,MCO,ATL,22.0,15.0,404,0,2015
2,15,7,GRK,DFW,-8.0,11.0,134,0,2015
2,2,1,ATL,VLD,-4.0,11.0,208,0,2015
2,15,7,LAS,SMF,-6.0,10.0,397,0,2015
2,24,2,FLL,BWI,17.0,9.0,925,0,2015
2,11,3,JFK,MIA,-3.0,20.0,1089,0,2015
2,13,5,DFW,VPS,-3.0,14.0,641,0,2015
2,24,2,RNO,DFW,-3.0,9.0,1345,0,2015
2,6,5,IND,LAX,-3.0,14.0,1814,0,2015
2,1,7,DAL,ATL,-1.0,11.0,721,0,2015
2,27,5,SEA,ANC,9.0,13.0,1448,0,2015
2,3,2,HNL,OGG,-7.0,9.0,100,0,2015
2,25,3,SPS,DFW,-1.0,7.0,113,0,2015
2,8,7,LAX,LAS,-9.0,20.0,236,0,2015
2,25,3,ATL,PHX,-5.0,11.0,1587,0,2015
2,19,4,CAK,LGA,56.0,16.0,397,1,2015
2,23,1,COS,DEN,-2.0,13.0,73,0,2015
2,13,5,FLL,DTW,45.0,14.0,1127,1,2015
2,22,7,FLL,ISP,-9.0,17.0,1092,0,2015
2,19,4,BZN,SLC,-7.0,15.0,347,0,2015
2,23,1,ATL,DCA,6.0,27.0,547,1,2015
2,25,3,ORD,LAS,-2.0,11.0,1514,0,2015
2,18,3,CLE,LGA,-1.0,18.0,419,0,2015
2,27,5,ATL,IND,-3.0,14.0,432,0,2015
2,12,4,HNL,LIH,-8.0,16.0,102,0,2015
2,5,4,PBI,CLT,-4.0,16.0,590,0,2015
2,11,3,DFW,AEX,-4.0,16.0,285,0,2015
2,23,1,HOU,TUL,3.0,13.0,453,0,2015
2,6,5,DAY,ORD,-8.0,16.0,240,0,2015
2,20,5,ORD,PHL,3.0,8.0,678,0,2015
2,5,4,DTW,BWI,-4.0,18.0,409,0,2015
2,25,3,RSW,STL,-3.0,12.0,979,0,2015
2,7,6,EWR,AUS,-9.0,17.0,1504,0,2015
2,18,3,TPA,LAS,-6.0,13.0,1984,0,2015
2,16,1,MSP,ORD,114.0,24.0,334,1,2015
2,18,3,PHX,PHL,-2.0,12.0,2075,0,2015
2,1,7,SJC,LAS,-4.0,11.0,386,0,2015
2,18,3,SLC,MDW,-1.0,9.0,1259,0,2015
2,16,1,ORD,BOS,15.0,16.0,867,0,2015
2,11,3,DCA,MCI,-5.0,18.0,949,0,2015
2,10,2,LAS,SEA,-12.0,14.0,867,0,2015
2,5,4,OMA,IAH,9.0,23.0,781,0,2015
2,19,4,DAL,IAH,-7.0,13.0,216,0,2015
2,7,6,ATL,SBN,-4.0,21.0,566,0,2015
2,1,7,PHL,MIA,-4.0,21.0,1013,0,2015
2,24,2,SDF,BWI,-2.0,12.0,495,0,2015
2,7,6,DTW,LAN,-4.0,15.0,74,0,2015
2,13,5,MCO,DAL,-2.0,8.0,973,0,2015
2,16,1,SLC,SFO,0.0,16.0,599,0,2015
2,6,5,SGF,ATL,-4.0,13.0,563,0,2015
2,22,7,DFW,PDX,26.0,12.0,1616,0,2015
2,10,2,LAX,SFO,0.0,6.0,337,0,2015
2,14,6,LAS,JFK,-5.0,29.0,2248,0,2015
2,3,2,FLL,ACY,20.0,12.0,977,1,2015
2,2,1,PSP,SFO,-9.0,14.0,421,0,2015
2,9,1,MSN,MSP,-7.0,7.0,228,0,2015
2,10,2,EWR,SJU,-2.0,28.0,1608,1,2015
2,19,4,ORD,RDU,-5.0,14.0,646,0,2015
2,9,1,DTW,BNA,4.0,34.0,456,0,2015
2,3,2,ORF,IAD,-11.0,12.0,157,0,2015
2,10,2,ATL,SLC,8.0,20.0,1590,0,2015
2,9,1,SEA,LAX,-12.0,12.0,954,0,2015
2,1,7,SFO,OGG,-14.0,11.0,2338,0,2015
2,23,1,CLT,DCA,-3.0,17.0,331,0,2015
2,6,5,SAT,DEN,-3.0,13.0,794,0,2015
2,5,4,HOU,DAL,82.0,15.0,239,1,2015
2,28,6,LAS,OAK,-3.0,10.0,407,0,2015
2,6,5,DEN,LAS,7.0,11.0,628,0,2015
2,1,7,JFK,SFO,-3.0,22.0,2586,0,2015
2,19,4,MSY,ATL,2.0,10.0,425,0,2015
2,5,4,CLT,MCO,3.0,25.0,468,0,2015
2,15,7,LAX,HNL,-5.0,14.0,2556,0,2015
2,25,3,OAK,PHX,6.0,7.0,646,0,2015
2,22,7,DFW,CVG,42.0,52.0,812,1,2015
2,9,1,BOS,DTW,173.0,43.0,632,1,2015
2,18,3,PDX,SMF,-4.0,14.0,479,0,2015
2,6,5,SAN,LAX,113.0,12.0,109,1,2015
2,4,3,BNA,MCO,10.0,9.0,616,0,2015
2,27,5,MCO,BOS,16.0,20.0,1121,0,2015
2,14,6,DCA,TPA,-2.0,30.0,814,0,2015
2,8,7,HOU,MSY,-6.0,10.0,302,0,2015
2,15,7,PHX,SEA,-10.0,10.0,1107,0,2015
2,17,2,BWI,SAT,87.0,9.0,1407,1,2015
2,9,1,ATL,TPA,1.0,14.0,406,0,2015
2,25,3,DEN,PSP,84.0,17.0,776,1,2015
2,14,6,RSW,JFK,-6.0,10.0,1074,0,2015
2,25,3,PHL,DFW,-4.0,16.0,1303,0,2015
2,24,2,DFW,SHV,51.0,17.0,190,1,2015
2,2,1,DTW,AVP,17.0,22.0,399,1,2015
2,4,3,SEA,PSP,-8.0,11.0,987,0,2015
2,13,5,HNL,LAS,2.0,17.0,2762,0,2015
2,23,1,ORD,AZO,50.0,21.0,122,1,2015
2,2,1,SLC,LAS,-1.0,21.0,368,0,2015
2,26,4,ONT,SEA,-16.0,12.0,956,0,2015
2,20,5,DEN,OAK,1.0,14.0,957,0,2015
2,20,5,MKE,RSW,2.0,22.0,1183,0,2015
2,5,4,PHX,OAK,7.0,11.0,646,0,2015
2,26,4,FLL,LAX,23.0,18.0,2342,1,2015
2,25,3,CLT,BOS,3.0,22.0,728,0,2015
2,25,3,LAS,SFO,-8.0,22.0,414,0,2015
2,9,1,BNA,ATL,16.0,12.0,214,0,2015
2,15,7,ATL,DTW,-4.0,11.0,594,0,2015
2,17,2,DCA,JFK,35.0,19.0,213,1,2015
2,11,3,CLT,IAH,-2.0,15.0,912,0,2015
2,23,1,ORD,SFO,29.0,9.0,1846,0,2015
2,12,4,PHX,ATL,-7.0,16.0,1587,1,2015
2,9,1,ATL,TRI,21.0,21.0,227,1,2015
2,17,2,TPA,JFK,64.0,11.0,1005,1,2015
2,3,2,EWR,DEN,-3.0,46.0,1605,1,2015
2,3,2,STL,BNA,-4.0,16.0,272,0,2015
2,21,6,ANC,SEA,-6.0,18.0,1448,0,2015
2,24,2,PHX,SEA,-9.0,9.0,1107,0,2015
2,12,4,BOS,LGA,-3.0,33.0,184,0,2015
2,7,6,SFO,ASE,-1.0,20.0,848,0,2015
2,27,5,PHX,SEA,-7.0,11.0,1107,0,2015
2,13,5,DCA,LGA,33.0,11.0,214,0,2015
2,21,6,SEA,LAX,38.0,10.0,954,1,2015
2,27,5,MCI,IAH,4.0,9.0,643,1,2015
2,7,6,BOS,CLT,8.0,19.0,728,0,2015
2,10,2,ATL,RDU,0.0,13.0,356,0,2015
2,6,5,PHX,SJC,-3.0,31.0,621,1,2015
2,18,3,RDU,IAH,-5.0,17.0,1042,0,2015
2,17,2,MCI,IAH,1.0,13.0,643,0,2015
2,20,5,CMH,DFW,96.0,34.0,926,1,2015
2,9,1,SLC,DTW,-1.0,13.0,1481,0,2015
2,15,7,DFW,CLE,-6.0,10.0,1021,0,2015
2,14,6,ORD,SFO,1.0,18.0,1846,0,2015
2,8,7,FAR,ORD,-4.0,45.0,557,1,2015
2,7,6,BWI,MHT,-4.0,8.0,377,0,2015
2,16,1,ROC,MCO,7.0,25.0,1033,0,2015
2,6,5,PHL,LAX,10.0,31.0,2402,0,2015
2,20,5,DEN,HLN,-1.0,25.0,594,0,2015
2,27,5,ORD,DEN,6.0,11.0,888,0,2015
2,11,3,EWR,DEN,9.0,13.0,1605,0,2015
2,6,5,EWR,CLE,2.0,24.0,404,0,2015
2,18,3,SMF,LAX,0.0,6.0,373,0,2015
2,25,3,BOS,DEN,34.0,29.0,1754,1,2015
2,9,1,IMT,MSP,-2.0,4.0,257,0,2015
2,22,7,DFW,VPS,15.0,19.0,641,1,2015
2,12,4,SFO,BOS,-2.0,22.0,2704,0,2015
2,20,5,DTW,BOS,41.0,12.0,632,1,2015
2,1,7,ATL,RSW,28.0,14.0,515,1,2015
2,27,5,SBA,PHX,-2.0,15.0,455,0,2015
2,15,7,ORD,FWA,-1.0,22.0,157,0,2015
2,12,4,PHX,ONT,0.0,16.0,325,0,2015
2,24,2,RDU,LGA,41.0,18.0,431,1,2015
2,17,2,SFO,DEN,-3.0,18.0,967,1,2015
2,11,3,MRY,LAX,-10.0,7.0,266,0,2015
2,19,4,IAH,FLL,-4.0,13.0,965,0,2015
2,27,5,ATL,SAT,12.0,19.0,874,0,2015
2,8,7,IAH,CRP,-3.0,12.0,201,0,2015
2,28,6,PHL,BOS,-13.0,12.0,280,0,2015
2,2,1,PHX,SLC,125.0,32.0,507,1,2015
2,4,3,MDW,ATL,44.0,14.0,591,1,2015
2,10,2,TPA,LAS,-1.0,24.0,1984,0,2015
2,16,1,EWR,SAV,8.0,23.0,708,1,2015
2,12,4,IND,IAH,1.0,30.0,844,0,2015
2,16,1,LAX,CLE,29.0,14.0,2052,0,2015
2,17,2,DEN,DFW,33.0,13.0,641,1,2015
2,14,6,ORD,CVG,-3.0,12.0,265,0,2015
2,17,2,MSP,LAX,179.0,35.0,1535,1,2015
2,16,1,MDW,CLE,5.0,14.0,307,0,2015
2,14,6,HNL,SMF,3.0,31.0,2462,1,2015
2,16,1,ATL,RSW,9.0,18.0,515,0,2015
2,18,3,ATL,ORD,-1.0,20.0,606,0,2015
2,5,4,DCA,MDW,-7.0,8.0,601,0,2015
2,10,2,LAX,IAH,-2.0,14.0,1379,0,2015
2,15,7,MSP,MSN,6.0,17.0,228,0,2015
2,23,1,ABQ,LAX,-5.0,9.0,677,1,2015
2,5,4,ORD,BUF,-1.0,46.0,473,1,2015
2,16,1,AUS,LBB,5.0,14.0,341,1,2015
2,16,1,DEN,RDM,46.0,16.0,898,1,2015
2,9,1,PHX,ATL,16.0,13.0,1587,0,2015
2,18,3,JFK,FLL,-1.0,81.0,1069,1,2015
2,15,7,SAT,ELP,-5.0,8.0,496,0,2015
2,11,3,AUS,SFO,-7.0,14.0,1504,0,2015
2,12,4,FLL,DCA,-9.0,14.0,899,0,2015
2,5,4,BOS,PHX,-2.0,23.0,2300,0,2015
2,19,4,ROC,MDW,0.0,28.0,523,0,2015
2,13,5,JFK,MCO,21.0,27.0,944,1,2015
2,10,2,CVG,ATL,-4.0,11.0,373,0,2015
2,16,1,IAH,SAN,-1.0,16.0,1303,0,2015
2,18,3,ORD,DBQ,0.0,20.0,147,0,2015
2,25,3,ORD,BNA,123.0,14.0,409,1,2015
2,20,5,STL,BOS,-5.0,9.0,1047,0,2015
2,13,5,LGA,ATL,14.0,25.0,762,0,2015
2,28,6,EWR,IAH,4.0,16.0,1400,0,2015
2,6,5,BWI,ATL,-4.0,9.0,577,0,2015
2,27,5,ORD,CMH,-4.0,15.0,296,0,2015
2,16,1,EVV,ATL,125.0,49.0,350,1,2015
2,19,4,ATL,GRB,100.0,10.0,774,1,2015
2,12,4,SFO,ACV,-6.0,21.0,250,0,2015
2,14,6,ATL,LAS,-1.0,14.0,1747,0,2015
2,7,6,BWI,AUS,0.0,8.0,1342,0,2015
2,23,1,LAX,PHX,-2.0,25.0,370,0,2015
2,28,6,MSN,MSP,-7.0,14.0,228,0,2015
2,9,1,DTW,TPA,-5.0,13.0,983,0,2015
2,2,1,DAL,ELP,-2.0,12.0,562,0,2015
2,28,6,LGA,ATL,0.0,19.0,762,0,2015
2,16,1,DCA,HOU,-2.0,21.0,1218,0,2015
2,14,6,SJU,MCO,3.0,9.0,1189,1,2015
2,7,6,IAH,AMA,-8.0,22.0,517,0,2015
2,13,5,DFW,LAS,11.0,13.0,1055,0,2015
2,5,4,SFO,JFK,21.0,37.0,2586,1,2015
2,2,1,DEN,SNA,2.0,9.0,846,0,2015
2,6,5,SAN,PHX,-2.0,17.0,304,0,2015
2,20,5,ATL,BWI,2.0,13.0,577,0,2015
2,3,2,PHX,DTW,8.0,15.0,1671,1,2015
2,4,3,JFK,SFO,-6.0,22.0,2586,0,2015
2,20,5,JAX,DFW,-2.0,16.0,918,0,2015
2,17,2,BMI,ATL,-7.0,8.0,533,0,2015
2,16,1,DCA,IAH,27.0,9.0,1208,1,2015
2,14,6,BNA,HOU,9.0,9.0,670,0,2015
2,26,4,SJU,MCO,17.0,16.0,1189,0,2015
2,18,3,SLC,DTW,11.0,17.0,1481,1,2015
2,27,5,TYR,IAH,-5.0,8.0,163,0,2015
2,1,7,ATL,MEM,-5.0,16.0,332,0,2015
2,15,7,DCA,JFK,1.0,35.0,213,1,2015
2,23,1,ATL,JFK,0.0,54.0,760,1,2015
2,7,6,IND,SFO,2.0,11.0,1943,0,2015
2,4,3,DFW,SHV,18.0,10.0,190,1,2015
2,10,2,RHI,IMT,75.0,39.0,67,1,2015
2,4,3,FLL,SJU,-8.0,28.0,1046,0,2015
2,3,2,FLL,ISP,0.0,12.0,1092,0,2015
2,13,5,DEN,BDL,-2.0,17.0,1671,0,2015
2,26,4,LAS,ICT,23.0,12.0,986,0,2015
2,8,7,SFO,SLC,30.0,13.0,599,0,2015
2,18,3,BOS,LAX,5.0,48.0,2611,1,2015
2,5,4,SLC,SUN,-4.0,13.0,222,0,2015
2,5,4,MSP,STL,8.0,17.0,448,0,2015
2,9,1,ONT,OAK,18.0,9.0,362,1,2015
2,6,5,ORD,FWA,5.0,15.0,157,0,2015
2,12,4,PSC,SLC,-8.0,11.0,521,0,2015
2,12,4,VPS,ATL,0.0,12.0,250,0,2015
2,21,6,SBA,LAX,42.0,22.0,89,1,2015
2,13,5,SAN,SFO,0.0,12.0,447,0,2015
2,21,6,ATL,BWI,-3.0,13.0,577,0,2015
2,11,3,DFW,PIA,-5.0,9.0,672,0,2015
2,1,7,IAH,AUS,21.0,19.0,140,1,2015
2,6,5,LAX,ELP,9.0,18.0,715,0,2015
2,20,5,SAN,ORD,11.0,14.0,1723,0,2015
2,1,7,DEN,SAT,34.0,12.0,794,1,2015
2,17,2,ATL,RDU,0.0,12.0,356,0,2015
2,21,6,BOS,MSY,-2.0,14.0,1368,0,2015
2,18,3,ABQ,SEA,-7.0,10.0,1180,0,2015
2,24,2,MSP,LAS,14.0,13.0,1299,0,2015
2,20,5,SMF,DEN,0.0,12.0,909,0,2015
2,16,1,ORD,PHX,15.0,17.0,1440,0,2015
2,28,6,CLT,EWR,-4.0,17.0,529,0,2015
2,24,2,DFW,GRK,213.0,10.0,134,1,2015
2,9,1,TPA,DCA,-8.0,21.0,814,0,2015
2,21,6,PHX,FLG,75.0,12.0,119,1,2015
2,8,7,DEN,FSD,-6.0,18.0,483,0,2015
2,17,2,BOI,PHX,3.0,14.0,735,0,2015
2,8,7,DCA,MDW,10.0,8.0,601,0,2015
2,18,3,SLC,GEG,-12.0,22.0,546,0,2015
2,16,1,RDU,JFK,-3.0,53.0,427,1,2015
2,24,2,LAX,OAK,0.0,10.0,337,0,2015
2,27,5,ITO,HNL,34.0,10.0,216,1,2015
2,6,5,SAT,MDW,1.0,13.0,1036,0,2015
2,18,3,MCO,MIA,12.0,15.0,192,0,2015
2,5,4,LAX,DFW,0.0,13.0,1235,1,2015
2,27,5,ABY,ATL,45.0,15.0,145,1,2015
2,11,3,ORD,DEN,7.0,19.0,888,0,2015
2,5,4,DEN,TPA,-6.0,13.0,1506,0,2015
2,18,3,LAX,MCI,10.0,13.0,1363,0,2015
2,11,3,DCA,TPA,-5.0,15.0,814,0,2015
2,4,3,SEA,ANC,0.0,13.0,1448,0,2015
2,8,7,CLT,LGA,9.0,19.0,544,0,2015
2,13,5,DCA,LGA,23.0,14.0,214,0,2015
2,23,1,PHX,SLC,-1.0,16.0,507,0,2015
2,2,1,LAX,SEA,1.0,16.0,954,0,2015
2,2,1,SFO,SAN,27.0,14.0,447,1,2015
2,14,6,BOS,MCO,107.0,10.0,1121,1,2015
2,13,5,CLT,PIT,-5.0,15.0,366,0,2015
2,10,2,ORD,BOI,13.0,17.0,1437,1,2015
2,10,2,STL,DCA,-5.0,14.0,719,0,2015
2,19,4,OKC,ATL,-5.0,12.0,761,0,2015
2,4,3,ATL,ECP,-5.0,10.0,240,0,2015
2,28,6,AUS,LAS,2.0,22.0,1090,1,2015
2,6,5,JFK,OAK,-5.0,20.0,2576,0,2015
2,13,5,JFK,MIA,7.0,32.0,1089,0,2015
2,1,7,TUL,LAS,-7.0,10.0,1076,0,2015
2,17,2,SFO,SLC,-3.0,17.0,599,0,2015
2,3,2,FAT,LAX,51.0,11.0,209,1,2015
2,1,7,DFW,XNA,0.0,22.0,280,0,2015
2,21,6,BOS,RDU,49.0,47.0,612,1,2015
2,6,5,MSP,CLT,-2.0,14.0,930,0,2015
2,22,7,CLE,CLT,-5.0,8.0,430,0,2015
2,20,5,SHV,DFW,3.0,12.0,190,1,2015
2,4,3,PIA,ORD,-5.0,32.0,130,1,2015
2,8,7,DTW,FLL,16.0,10.0,1127,0,2015
2,21,6,LGA,MIA,13.0,40.0,1096,1,2015
2,20,5,RIC,DTW,-5.0,16.0,456,0,2015
2,18,3,BRO,DFW,-5.0,12.0,482,0,2015
2,13,5,FWA,ATL,241.0,22.0,508,1,2015
2,20,5,ORD,LAX,15.0,18.0,1744,1,2015
2,17,2,IAH,BOS,9.0,14.0,1597,0,2015
2,15,7,SLC,LAS,-4.0,18.0,368,0,2015
2,16,1,LGA,FLL,-6.0,19.0,1076,0,2015
2,19,4,MIA,LAX,5.0,11.0,2342,0,2015
2,8,7,HNL,SEA,3.0,24.0,2677,0,2015
2,20,5,MCO,ATL,5.0,13.0,404,0,2015
2,1,7,JFK,SJU,-1.0,21.0,1598,0,2015
2,12,4,MIA,GNV,-5.0,24.0,294,0,2015
2,4,3,LAS,DFW,-1.0,15.0,1055,0,2015
2,17,2,JFK,LAX,9.0,67.0,2475,1,2015
2,2,1,ATL,AVL,-5.0,13.0,164,0,2015
2,28,6,BWI,PVD,-3.0,8.0,327,0,2015
2,18,3,MDW,DEN,6.0,17.0,895,0,2015
2,12,4,SFO,PSP,0.0,20.0,421,0,2015
2,27,5,ATL,TPA,0.0,16.0,406,0,2015
2,22,7,ATL,MKE,-2.0,17.0,669,0,2015
2,25,3,SEA,MDW,-1.0,21.0,1733,0,2015
2,3,2,DCA,SLC,-7.0,16.0,1851,0,2015
2,5,4,PHX,DEN,-1.0,12.0,602,0,2015
2,25,3,MIA,PHL,-6.0,14.0,1013,0,2015
2,1,7,PHX,PHL,21.0,23.0,2075,1,2015
2,21,6,ATL,MDW,-5.0,12.0,591,0,2015
2,20,5,SAN,SFO,-1.0,14.0,447,0,2015
2,14,6,LAS,SEA,-3.0,9.0,867,0,2015
2,23,1,MDT,ORD,42.0,15.0,594,1,2015
2,14,6,ATL,LAS,0.0,17.0,1747,0,2015
2,11,3,TPA,CLT,-11.0,8.0,507,0,2015
2,13,5,SFO,RNO,-4.0,11.0,192,0,2015
2,19,4,CID,DEN,-9.0,10.0,692,0,2015
2,8,7,RDU,ATL,-4.0,14.0,356,0,2015
2,14,6,MIA,CLT,7.0,10.0,650,0,2015
2,10,2,LGA,MSP,-1.0,22.0,1020,0,2015
2,26,4,MDW,BOS,1.0,28.0,861,0,2015
2,23,1,SMF,LAX,-2.0,13.0,373,0,2015
2,28,6,MSY,DAL,14.0,11.0,436,1,2015
2,11,3,BOI,MSP,-3.0,19.0,1142,0,2015
2,1,7,CLE,IAH,18.0,35.0,1091,1,2015
2,11,3,PHX,MDW,4.0,9.0,1444,0,2015
2,23,1,MSP,PDX,10.0,9.0,1426,0,2015
2,2,1,SFO,LAS,-5.0,10.0,414,0,2015
2,26,4,JFK,SAV,41.0,66.0,718,1,2015
2,22,7,LAS,SAN,96.0,10.0,258,1,2015
2,20,5,DTW,ORD,-3.0,24.0,235,0,2015
2,6,5,MCI,ATL,-4.0,23.0,692,0,2015
2,28,6,MCO,DFW,171.0,18.0,985,1,2015
2,8,7,DEN,PDX,0.0,15.0,991,0,2015
2,21,6,SFO,BOI,-5.0,12.0,522,0,2015
2,22,7,GSP,ATL,-1.0,11.0,153,0,2015
